source_file,source_path,category,keywords,key_phrases,snippet,confidence
126950938.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"originalidad, efectividad, habilidad técnica, profesional, ética, creatividad",Quizá la habilidad técnica del diseñador profesional es parte del pasado; tiene que ver más con la efectividad que con la originalidad; estábamos frente a un debate que desconoce los límites entre la ética y la creatividad del diseñador,"Supongo que nos hicimos las preguntas equivocadas, porque debimos cuestionarnos por cuál es el papel real del diseñador gráfico en el 2020, cuando hay páginas que ofrecen el diseño de un logo automáticamente en tres pasos, cuando un usuario con cero conocimientos en programación puede diseñar una página web en Wix y existen cientos de aplicaciones para los celulares capaces de generar filtros con retoques fotográficos que antes solo un profesional podía realizar.",high
126956795.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, entorno obesogénico, multicausal, abordaje holístico, factores culturales","la expresión más utilizada para definir el origen de la obesidad es la de entorno obesogénico; es multicausal por tanto su abordaje, debe ser multisectorial; desde un enfoque holístico","Es evidente que no es un fenómeno de causa lineal, es decir, una causa un efecto, es multicausal por tanto su abordaje, debe ser multisectorial, y no solo bajo un paradigma médico rehabilitatorio o pato céntrico o biologista, sino desde un enfoque holístico, puesto que aspectos como: la cultura, políticas de estado, economía, la globalización, fenómenos migratorios, el uso de la tecnología, entre muchos otros tienen relación directa con este fenómeno.",high
126969918.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"patrones diferenciados, caminabilidad, calidad de la provisión del servicio, política pública","se hace necesario evaluar como son las condiciones de caminabilidad en el AMBA; a medida que nos alejamos del centro del AMBA, los tiempos de espera al transporte público son mayores","Realizar esta segmentación de variables nos permitió evidenciar patrones diferenciados según el territorio y el grupo social: se ha podido constatar en detalle como son las características de accesibilidad y movilidad para la población de estudiantes de entre 3 y 17 años. A su vez, este análisis permitió demostrar que más del 50 de los viajes por motivos educativos de los NNA se realiza en modos no motorizados a pie o en bicicleta y que más de la mitad de aquellos viajes realizados a pie son de una distancia promedio de tres a nueve cuadras.",high
126969950.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,registros,índices de Gini; tablas sociales; cuantificaciones patrimoniales; datos fiscales; deudas activas,"Y es algo que difícilmente pueda hacerse sólo elaborando índices de Gini o completando tablas sociales. Por eso resulta tan importante atender a las múltiples dimensiones de la desigualdad, aun cuando sólo nos interese medir la disparidad de fortunas.",high
127012408.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,similar,guarda relación; datos similares; En ese orden de ideas; Lo descrito anteriormente,"Datos similares a los presentados en la tabla 1 son reportados por Torres M 16, en el 2017, donde describe que el 59% de mujeres con mayor violencia fue entre los 18 a 29 años de edad, 23% tenían secundaria completa, 83% provenían de zonas urbanas",medium
127134625.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,supervivencia,resultados satisfactorios,"Importante señalar, que los estudios clínicos han demostrado un aumento en la supervivencia de pacientes con ELA que no han sido intubados para ventilación mecánica y sin traqueostomía, pero no hay evidencia que riluzole ejerza un efecto terapéutico sobre la función motora, la función pulmonar, las fasciculaciones, la fuerza muscular y los síntomas motores. Un meta-análisis, que incluyó los estudios de Bensimon y colaboradores y de Lacomblez y colaboradores, mostró un efecto menos marcado del riluzole sobre la supervivencia",high
127192169.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,,,Para el establecimiento del requerimiento diario de nutrientes es necesario conocer la fisiología nutricional y características biológicas del individuo. Los principales factores que determinan el gasto energético en los seres humanos es la Tasa de Metabolismo Basal TMB y la actividad física,high
127850884.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"revolución cubana, pueblo en lucha, Patria o Muerte, imaginario político, nacionalismo revolucionario, Fidel Castro","el nacionalismo revolucionario -mezcla efectiva de mitos la revolución inconclusa, de esquemas ideológicos la justicia social, de símbolos Martí, Fidel- no es una invención del castrismo; Fidel Castro eleva la revolución al rango de heredera de estos combates y forja la historia de Cuba bajo la imagen de un pueblo en lucha","Como escribe Rafael Rojas, el nacionalismo revolucionario -mezcla efectiva de mitos la revolución inconclusa, de esquemas ideológicos la justicia social, de símbolos Martí, Fidel- no es una invención del castrismo, sino todo lo contrario: es un imaginario político, fuertemente arraigado en la cultura colonial y republicana",high
127982688.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, significa, se concluye, se observa, se pudo deducir, quiere decir","esto significa que la autonomía financiera de la empresa no debería sufrir incremento, porque podría provocar desequilibrio económico; Con esta información se pudo deducir que la empresa trabaja mucho con sus pasivos corriente; se concluye que hay variación en la autonomía financiera de la empresa","Interpretación: Según la tabla 2, sustenta un mínimo valor de 0.1938 y un máximo valor de 0.4517; esto significa que la autonomía financiera de la empresa no debería sufrir incremento, porque podría provocar desequilibrio económico. La media se encuentra en 0.3185; la mediana en promedio por encima de 0.3332, asimismo se observa que el rango que es la diferencia de los promedios de media y mediana es de 0.2579; se concluye que hay variación en la autonomía financiera de la empresa",high
128020946.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, decisiones, derechos de los usuarios","La Superintendencia de Industria y Comercio, en su labor ardua y consciente de la posición de los usuarios","Posteriormente, al debido estudio jurisprudencial, se concluye que las decisiones sobre la cláusula son recientes, ya que, si bien, existía anteriormente la cláusula de permanencia, su prohibición, salvo si se cumplen condiciones específicas. La Superintendencia de Industria y Comercio, en su labor ardua y consciente de la posición de los usuarios, en todas sus decisiones, hizo referencia a aspectos esenciales en todos los contratos de prestación de servicios móviles.",medium
128033074.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"encontramos que, esto debido a, coincide con, esto sucedió, es interesante mencionar",lo cual es acorde a Jiménez y Gómez 2015; Esto debido a la profunda interdependencia entre madre e hijo; concordando con los hallazgos de,"En cuanto a la categoría a Empresas con políticas flexibles, encontramos que para todas las madres es importante que sus centros de trabajo les permitan manejar su tiempo, especialmente durante la lactancia, lo cual es acorde a Jiménez y Gómez 2015, quienes aseguran que ser madre aumenta la probabilidad de trabajar en empleos flexibles.",high
129232843.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"consecuencias, ansiedad, stress, psicopatologías, vulnerabilidad, fragilidad","nos conduce a alteraciones psíquicas, emocionales y afectivas; sometido a un desgaste psíquico y emocional; pérdida de la empatía, de la sensibilidad","El ritmo del mercado nos excede, nos sobrepasa y nos conduce a alteraciones psíquicas, emocionales y afectivas que se traducen en ansiedad, stress, miedo y otras psicopatologías que inundan la vida de muchos seres humanos.",high
129327784.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"causas de la deserción, factores económicos, familiares, laborales, académicos, entornos socioeconómicos desfavorecidos, bajo rendimiento académico, pobreza","las causas de la deserción estudiantil pueden ser muy diversas e incluyen, entre otros, factores económicos, familiares, laborales, o académicos; los aprendices que abandonan sus estudios suelen ser aquellos que provienen de entornos socioeconómicos desfavorecidos; estas incluyen el bajo rendimiento académico, el bajo nivel de motivación, la pobreza, la falta de apoyo social y familiar","Al analizar la tabla, las causas de la deserción estudiantil pueden ser muy diversas e incluyen, entre otros, factores económicos, familiares, laborales, o académicos. Algunos estudios han señalado que, en general, los aprendices que abandonan sus estudios suelen ser aquellos que provienen de entornos socioeconómicos desfavorecidos, otros artículos identifican algunas causas que suelen estar relacionadas con este problema, estas incluyen el bajo rendimiento académico, el bajo nivel de motivación, la pobreza, la falta de apoyo social y familiar",high
129526635.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"concordantes, discordante, comparación, frecuente en mujeres, alta sensibilidad","En nuestro estudio es más frecuente también en mujeres 59, con una sensibilidad del 97; concordantes con nuestros resultados, concluimos que la tomografía computada es una prueba a elegir; En nuestro estudio se utilizó el mismo diseño, la sensibilidad y especificidad alta siendo concordante","Reguero Muñoz et al, en Valoración de los signos radiológicos más frecuentes relacionados con la apendicitis, obtenidos mediante la tomografía computada, fue más frecuente en mujeres que en varones, se determinó una sensibilidad del 83,33, un VPP del 88,24, concluye que la tomografía tiene alta y sensibilidad en el diagnóstico de apendicitis. En nuestro estudio es más frecuente también en mujeres 59, con una sensibilidad del 97, un valor predictivo positivo de 95 concordantes con nuestros resultados",high
129590200.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"Este resultado coincide, concuerdan, discrepa, Es probable, Como es ampliamente conocido",Es probable que este efecto pueda ser debido a que las bacterias del rumen tengan mayor preferencia; Es posible que esto se haya debido a que las dietas con 30 de melaza contenían mayor cantidad de proteína cruda,"Este resultado, aunque no diferente estadísticamente de los demás tratamientos, coincide con los resultados obtenidos por Román, Bravo y Merino 1971, quienes trabajaron con melaza del mismo origen y tratada en la misma forma que la empleada en este experimento. Es probable que este efecto pueda ser debido a que las bacterias del rumen tengan mayor preferencia sobre carbohidratos fácilmente disponibles como son los de la melaza, que por carbohidratos más complejos como son los de la celulosa Church, 1969.",high
130690464.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,intervenciones,"el objetivo principal de la Atención Primaria de Salud en el adulto mayor, es brindar cuidados que favorecen una vida larga de bienestar; las actividades que desarrolla el personal de enfermería son previamente planificadas y sumado a ello despiertan un gran interés en el adulto mayor; el personal de enfermería lleva a cabo ejercicios físicos planificados para cada persona de forma sucesiva y diaria","Al igual que, Gómez, Vega, et all 18, aportan que el objetivo principal de la Atención Primaria de Salud en el adulto mayor, es brindar cuidados que favorecen una vida larga de bienestar, y procurar que tenga una muerte digna en su hogar. Para ello se realiza una detección precoz de enfermedades, que permite disminuir en gran medida factores que alteren la salud del adulto mayor, fomentando una pronta recuperación",high
131179533.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,interpretación,según los análisis realizados; existe relación favorable,"Como resultado obtenido se establece la existencia de relación, según los análisis realizados, aplicando el Coeficiente de Correlación Rho de Spearman es menor del 5; en efecto, rechaza a la hipótesis nula porque existe relación favorable entre el pensamiento crítico y producción de ensayos en estudiantes de Educación Secundaria",medium
131914479.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interrelacionados, correlación, moderada pero estable","Estos tres componentes valoración, participación y expectativas están interrelacionados; la relación expectativas-participación familiar cambia a medida que avanza la escolarización","Se observa que las familias que participan más en la vida del centro tienden también a mostrarse más satisfechas y a hacer una mejor valoración general del centro. El promedio de esta correlación a lo largo de estos años es similar en ambas etapas ρ 0,28 en 4o de EP; y ρ 0,29 en 2o de ESO.",high
132451141.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"intelectualmente, críticas al funcionalismo","aunque la relación entre colonialismo y antropología no fue tan efectiva políticamente como pretendía, sí lo fue intelectualmente; se somete a crítica su modelo excesivamente integrado, sincrónico y estático","De manera que, aunque la relación entre colonialismo y antropología no fue tan efectiva políticamente como pretendía, sí lo fue intelectualmente. MEDIO SIGLO DE ESTUDIOS AFRICANOS EN EL ÁREA SUBSAHARIANA: 1920  1970",high
132827504.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"subjetivo, incertidumbre, sesgo, juicios, perspectiva subjetiva",,"Valorar es emitir una opinión sobre el futuro lo cual es necesariamente subjetivo, independiente de su fundamentación. El elemento subjetivo de la valoración está relacionado con las respuestas a las siguientes inquietudes: valor para qué, valor para quién y valor en qué circunstancias. La valoración tiene un sesgo resultante de los supuestos y los juicios de quien la elabora. No existe un valor absoluto y único para medir una realidad económica, sino un valor razonable por el criterio, la técnica y los supuestos en que se fundamenta.",high
132988055.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"fisiopatológico, somatización, simulación",sensibilización central; diagnóstico diferencial,"La Fibromialgia FM es una enfermedad caracterizada por dolor musculo esquelético crónico; anteriormente se le conocía como fibrositis, sin embargo, la ausencia de inflamación en los estudios histológicos de músculos afectados alejó el uso de este término. El mecanismo fisiopatológico se basa fundamentalmente en la sensibilización central, acompañada de factores genéticos y endócrinos, falta de sueño, estrés psicosocial y traumatismo físico.",high
133028321.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"discusión, interpretación, caso práctico, análisis de resultados, evaluación",Discusión de Resultados; Finalmente se planteó el caso práctico para evaluar los beneficios y costos laborales de 23 trabajadores,Finalmente se planteó el caso práctico para evaluar los beneficios y costos laborales de 23 trabajadores y una propuesta para la correcta aplicación y contratación de trabajadores extranjeros.,medium
133353457.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"justificación, aproximación, trabajadores por cuenta ajena, actividad práctica, contraprestación económica, protección social, formación del trabajador","son precisamente estas exigencias, especialmente, que se desarrolle una actividad práctica en una empresa, institución o entidad y que se reciba una contraprestación económica por ello, las que aproximan la situación en la que se encuentran los participantes en estos programas de formación vinculados a estudios universitarios o de formación profesional con la propia de los trabajadores por cuenta ajena; pese a considerarse que la actividad que desarrollan los participantes en estos programas no constituye en ningún caso una actividad laboral, sí que se considera que las prácticas desarrolladas son muy importantes para la formación del trabajador y su posterior incorporación en el mercado laboral","En definitiva, son precisamente estas exigencias, especialmente, que se desarrolle una actividad práctica en una empresa, institución o entidad y que se reciba una contraprestación económica por ello, las que aproximan la situación en la que se encuentran los participantes en estos programas de formación vinculados a estudios universitarios o de formación profesional con la propia de los trabajadores por cuenta ajena definidos en el artículo 1.1 del ET y las que justifican en última instancia que se haya decidido asimilar a este colectivo con los trabajadores por cuenta ajena a los efectos de su inclusión en el Régimen General de la Seguridad Social.",high
133601592.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, análisis, implicaciones, contexto cultural, revolución digital",verdadera insurrección digital que cuestiona la legitimidad y poder de las autoridades; cambio cultural profundo,Lo coolture como vamos a ver define un ambiente de creencias y prácticas sociales producto entre otras cosas de una sociedad posmoderna que se organiza a partir de la impresionante revolución digital. Se ha generado una verdadera insurrección digital que cuestiona la legitimidad y poder de las autoridades e intermediarios clásicos de la sociedad moderna.,medium
133663375.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"invisibilización, perspectivas, agencia, estrategias de resistencia, sujetos como objetos","los estudios migratorios convencionales han producido una invisibilización de las perspectivas de los propios sujetos de cambio; generando en ocasiones una visión de los sujetos como objetos; se muestran las estrategias de resistencia, reacción y apropiación","Centrando nuestra atención en la emigración y la recogida de las experiencias migratorias mediante historias de vida, es importante señalar que los estudios migratorios convencionales han producido una invisibilización de las perspectivas de los propios sujetos de cambio, así como de las prácticas y estrategias elaboradas por los mismos, generando en ocasiones una visión de los sujetos como objetos: simples marionetas de la estructura social y económica sin posibilidad de agencia.",medium
134113353.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,,vivir en zonas de la ciudad donde hay una mayor concentración de locales que venden alcohol es un factor de vulnerabilidad; los resultados indican una sensibilidad diferencial de hombres y mujeres a variables contextuales,"La disponibilidad de alcohol influyó, especialmente entre las mujeres, sobre el consumo de alcohol y las consecuencias asociadas de los jóvenes. Para las mujeres, vivir en zonas de la ciudad donde hay una mayor concentración de locales que venden alcohol es un factor de vulnerabilidad para gastar más dinero en alcohol, consumir más y experimentar más consecuencias negativas derivadas de su consumo.",high
134383613.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,,esta vulnerabilidad laboral está vinculada a múltiples causas,"A partir del estudio cualitativo, se subraya que esta vulnerabilidad laboral está vinculada a múltiples causas, entre las que se destacan las características del mercado de trabajo en el que deben insertarse, su falta de calificación, la desinformación sobre sus derechos y la baja exigibilidad de su cumplimiento, un débil sistema de cuidados y a una subordinación de género dentro del hogar.",high
134865092.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"intervenciones escolares, desarrollo integral, bienestar personal, capacidades",,"Las intervenciones escolares son el mejor camino para lograr el desarrollo integral de los niños y niñas, ya que es por medio de las diferentes instrucciones pedagógicas que se logran promover yo practicar las habilidades socioemocionales, donde es posible aplicarlas en situaciones cotidianas que les permiten a los niños y niñas incorporarlas adecuadamente en su conducta",high
135885949.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"hallazgos, interpretación, análisis, estudios",,"Según los hallazgos de Lundqvist, et al, el viaje desde el nacimiento hasta el alta, afecta la vida de la familia, y las emociones más sensibles de la madre desencadenan sentimientos de soledad y culpa, lo que dificulta el papel de ser madre. Estos estudios al ser analizados se encontraron que, cuando nace un bebé, para la madre, simboliza la celebración, la felicidad, el deseo de tener un bebé sano, sin embargo, no todos nacen a término, sanos y fuertes.",high
135887043.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"variabilidad, duración, formación, armonización, dificultades",Uno de los objetivos de la UEMS consiste en contribuir al proceso de armonización; este objetivo será dificil de cumplir en el caso de la Psiquiatría,En resumen la variabilidad en la duración de la formación entre los países puede explicarse en función de: La extensión variable de la etapa previa de práctica clÍnica general... Uno de los objetivos de la UEMS consiste en contribuir al proceso de armonización de las condiciones de formación especializada en Europa. Por lo que hemos visto este objetivo será dificil de cumplir en el caso de la Psiquiatría.,high
136681389.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"conductas humanas, representación negativa, analogías, significados, correspondencia",los animales de Arreola hacen patente una cualidad especular que refleja de forma sardónica; lograron reflejar satíricamente una serie de significados; afloró una peculiar manera de retratar conflictos relativos a la conducta humana,"No obstante, al ir exhibiendo su estampa, los animales de Arreola hacen patente una cualidad especular que refleja de forma sardónica y, en ocasiones, piadosa un abrumador despliegue de actitudes fatalmente emparentadas con las de los seres humanos",high
137029303.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, visibilidad, monitoreo, análisis",contar con dichas actividades reforzó las capacidades de detección e identificación; permitió conocer cómo operan los ciberdelincuentes,"El monitoreo y análisis brindó una visibilidad profunda de lo que sucedía con la operación de la tecnología y el comportamiento de los sistemas del negocio, contar con dichas actividades reforzó las capacidades de detección e identificación de los posibles escenarios de ataque, la misma que también permitió conocer cómo operan los ciberdelincuentes y que tanto conocen del rubro y la organización.",high
137263646.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,,posicionando la agrupación de la carga de P. aeruginosa como un biomarcador microbiano potencial; El fenotipo mucoide es típico de los biofilms bacterianos y se asocia a la colonización crónica,Estos hallazgos brindan la base para extrapolar el estado del microbioma según la carga de P. aeruginosa mediante cultivos estándares en la rutina de la microbiología clínica y comprender mejor la gravedad del paciente no tan solo según el patógeno sino según la disbiosis que comporta el patógeno per se.,high
138092059.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"enfoque cualitativo, buen vivir, equidad, participación popular, archipiélago utópico, Frederic Jameson","Arboleda propone un enfoque de corte cualitativo que integre variables como las de buen vivir, equidad y participación popular; traza un vínculo con la noción de archipiélago utópico de Frederic Jameson","Por otro lado, retomando la idea de crecimiento ilimitado, que es utilizada para criticar los enfoques cuantitativos modernistas mencionadas en los capítulos anteriores socialismo real, keynesianismo y desarrollismo, Arboleda propone un enfoque de corte cualitativo que integre variables como las de buen vivir, equidad y participación popular.",high
138696530.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,difieren,por lo que se deduce; estaría relacionado; estos resultados,"Los resultados de la investigación permitieron determinar la evidencia científica, que a continuación se especifica: El Reporte enfermero tiene la finalidad de garantizar la continuidad de cuidados y brindar un cuidado de calidad a los usuarios; por ello el reporte es un informe que se realiza utilizando la comunicación verbal al finalizar cada turno enfermero, reportando principalmente lo sucedido en las horas del cuidado. Sin embargo, en el Hospital II -1 Moyobamba sólo el 28.1  tiene una opinión favorable del reporte y el 43.8  tiene una opinión medianamente favorable y 28.1  desfavorable",high
138829439.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"análisis, interpretación",proceso investigatorio; principio de presunción de inocencia,"Del análisis realizado a las respuestas brindadas por los entrevistados, 3 abogados y 4 policías, se logró determinar que, en ningún caso se justifica la violencia contra la mujer, y que en torno a los procesos investigatorios seguidos por las autoridades disciplinarias y si bien todas las personas gozamos del derecho de presunción de inocencia, sin embargo, esta no es absoluta y se altera cuando se demuestra culpabilidad en el sujeto denunciado",high
139210758.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"materialización, implementación, trabajo en casa, riesgos, flexibilizar",no es claro frente al cómo se va a materializar dicha implementación; debería ser una prioridad pensar en cómo se van a mitigar esos riesgos para las personas que trabajan en casa; todos los espacios presentan diferentes riesgos que los empleadores no prevén cuando realizan una matriz de riesgos,"La resolución 649 de 2022, regula la modalidad de trabajo en casa, asigna responsabilidades tanto a los empleadores como a las administradoras de riesgos laborales para implementar el SG SST, pero, sin embargo, no es claro frente al cómo se va a materializar dicha implementación.",high
139817744.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"comparación, diferencias, coincide","Existen varios estudios que evalúan la cantidad, composición yo impacto del desperdicio a nivel de hogares alrededor del mundo; nuestros resultados coinciden con lo mostrado por","Se aprecia que los productos de origen animal desperdiciados por las familias son menos en cantidad kg, sin embargo, tuvieron el mayor impacto en relación con la HH 67.8 . Esto coincide con lo reportado por Hatjiathanassiadou et al. 2019, quienes evaluaron dos tipos de menú ofrecidos en un restaurante universitario, identificando que la HH del menú que ofrecía productos de origen animal especialmente carne roja fue 2.47 veces mayor en comparación con la opción vegetariana.",high
140119270.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"análisis de datos estadístico, correlación, coeficiente de correlación, significancia",análisis de datos estadístico; coeficiente de correlación,"El análisis de datos estadístico evalúa la correlación entre la velocidad del viento con la potencia producida por el aerogenerador y el potencial eólico para la generación de energía. El coeficiente de correlación utilizado es Spearman, con muestras de 383 datos por mes y una muestra global de 8 meses de 3064 datos para cada variable, comprendidos desde agosto del 2021 a marzo del 2022. Con un coeficiente de correlación r de 0.600952 y una significancia de 2.83705e-300 se concluye que existe una correlación positiva media entre la velocidad del viento y la potencia producida por el aerogenerador con cargas.",high
14131100.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"sesgados al alza, formular políticas, fiabilidad, convenientes",microdatos socioeconómicos,"Si este persiste en los datos de las HFPS, lo más probable es que estén sesgados al alza, lo que significa que los datos indicarían que la población está mejor de lo que está. Aunque esto fuera así, los datos de las HFPS aún servirían para formular políticas si los resultados observados fueran lo suficientemente bajos como para indicar que la intervención está justificada",high
14133359.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, implicaciones, quizá, es un hecho, se observa",despligue de marcas propuesto,"Quizá en la obra de Zanichelli, la utilización de una marca generalizada para todo el territorio americano se deba a una mayor conciencia de la imposibilidad de abarcar ese conocimiento o información o, sencillamente, por no contar con informantes directos y no querer hacer depender su obra de otras ya publicadas.",medium
141527979.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"Revolución verde, agroquímicos, préstamo, Banco Ganadero","los químicos mataban los cultivos; No pudo cumplir con los pagos y, como consecuencia, perdió sus fincas","Al promediar la segunda mitad del siglo XX, llega a los países subdesarrollados como Colombia la tecnología agrícola, conocida oficialmente como la Revolución verde o la Ola verde. Se trataba básicamente de un modelo de cultivo rentable que buscaba contrarrestar la escasez de alimentos mundial mediante la utilización de agroquímicos y maquinaria.",high
141789612.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"nuevos cauces, metodología, renovación",propósito fundamental; sólido punto de partida,"Su propósito fundamental consistió en abrir nuevos cauces en la investigación del arte aragonés, centrándose en la metodología. En él se puso de relieve la renovación de la investigación artística en Aragón y constituyó un sólido punto de partida.",high
142071895.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,,función sintáctica; complemento directo; oración pasiva; independencia sintáctica,"La función sintáctica de este argumento humano es la de complemento directo, como demuestra su paso a sujeto en la oración pasiva, prueba funcional unánimemente admitida Lo que, a su vez, demuestra su independencia sintáctica del infinitivo, con el que únicamente mantiene una relación semántica lógica de agenteacciónproceso",high
143699803.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, procesos de exclusión, discriminación, vulneración de derechos, inclusión social",En la temática de discriminación; Dentro de la temática de vulneración de derechos; En la temática de inclusión social; la realidad es similar a la ficción de la película,"En la temática de discriminación, Sofía Noboa, psicóloga y analista en temas de discapacidad, menciona que la discriminación inicia por la falta de políticas y líneas reguladoras del Estado, además menciona que el proceso de vinculación de personas con discapacidad es un tema incompleto que quedó en el olvido por los cambios de gobiernos y de ideologías políticas. Estas opiniones ayudan a entender que en la categoría de discriminación, la ficción del filme está en concordancia con la realidad actual",high
144524768.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, vulnerabilidad, probabilidades, riesgo",las motocicletas son vehículos que ofrecen mayor vulnerabilidad a sus usuarios; en el mundo los motociclistas tienen 30 veces más probabilidades de morir; es posible identificar un perfil epidemiológico de riesgo entre los motociclistas,"Es preciso iniciar esta parte con una reflexión y es que las motocicletas son vehículos que ofrecen mayor vulnerabilidad a sus usuarios, frente a otras tipologías de vehículo motorizado, pues en el momento de un choque, el hecho de no contar con una carrocería cerrada, que proteja a sus ocupantes, los expone a un mayor nivel de afectación post colisión, pues su cuerpo recibe directamente el impacto energía cinética.",high
145591165.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,contradicción,,"Sin embargo, el valor o mejor dicho la naturaleza de la que disfruta dicha inspección ocular es diferente según quien la realice; así, en el caso de que se lleve a cabo por el juez de instrucción, estaremos ante una prueba preconstituida, la cual podrá ser introducida en el juicio oral por vía de lo establecido en el artículo 730 de la LECrim.; mientras que si es verificada por la policía judicial, estaremos ante un mero acto de investigación.",high
145591299.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"legislador, artículo 33 del ET, interpretación, derecho de subrogación, negligencia","Si el legislador hubiera pretendido establecer ese requisito, lo hubiera hecho de forma expresa; en la conducta de los aquí recurridos no se aprecia negligencia alguna","El legislador no ha querido condicionar el derecho a las prestaciones de garantía salarial a la inclusión de los créditos laborales en la lista de acreedores, a lo que ninguna referencia se hace en precepto alguno o en otra disposición de rango legal. Si el legislador hubiera pretendido establecer ese requisito, lo hubiera hecho de forma expresa, como sucede respecto a la citación del FOGASA en el procedimiento concursal, y no hubiese dejado tal exigencia a una suerte de apreciación o interpretación especulativa fundada en el derecho de repetición del fondo frente a la empresa deudora.",high
145593669.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"canon crítico, moda cultural, marxismo, estructuralismo, hermenéutica",El fenómeno de la moda cultural tiene una gran influencia; cada nueva hipótesis interpretativa suele ser acertada en lo que afirma y errónea en lo que niega,"El fenómeno de la moda cultural tiene una gran influencia que se sustancia de distintas formas. Suelo comentar con frecuencia que en los años 70 una colega de la Universidad Complutense para ponderarme un excelente estudio de crítica tradicional sobre Antonio Machado, que había aparecido recientemente, me decía que era semiología pura como si eso significara oro molido.",high
