"source_file","source_path","category","keywords","key_phrases","snippet","confidence"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_IMP","enfermedades, actividad, física, base, ciencia, enfermedad","lo que permite; en contraste con","La tecnología y la ciencia médica motiva la esperanza de curación de un individuo enfermo, puede controlar una enfermedad determinada como es el caso del cáncer, pero, hasta el presente, los casos de erradicación de la enfermedad son bastante discutidos y muy pocos, salvo la viruela, las enfermedades evolucionan, mutan y cambian su ecosiste- ma, siendo necesario volver a empezar su estudio y manejo como una entidad nueva. En contraste con las lesiones y enfermedades derivadas de la actividad deportiva profesional, que en mi concepto deberían ser al igual que el síndrome del túnel del carpo presente en una oficinista o el desgaste del manguito rotador en un peluquero, las lesiones recurrentes del ligamento cruzado anterior del futbolista o la neuropatía cervical crónica en el jugador de futbol americano consideradas enfermedades ocupacionales; quienes su base de lesión es la actividad motora física derivada de su trabajo y, así mismo, su rehabilitación también tiene la misma base cuyo p [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_IMP","actividad, física, enfermedades, base, lesiones, lesión","lo que permite; en contraste con","En contraste con las lesiones y enfermedades derivadas de la actividad deportiva profesional, que en mi concepto deberían ser al igual que el síndrome del túnel del carpo presente en una oficinista o el desgaste del manguito rotador en un peluquero, las lesiones recurrentes del ligamento cruzado anterior del futbolista o la neuropatía cervical crónica en el jugador de futbol americano consideradas enfermedades ocupacionales; quienes su base de lesión es la actividad motora física derivada de su trabajo y, así mismo, su rehabilitación también tiene la misma base cuyo principio da a la fisioterapia su campo de acción como ciencia, los pacientes de enfermedades tipificadas en el grupo del cáncer no tienen una base de lesión motora física, pero las secuelas del padecimiento limitan esta función, tanto en lo mecánico como en las condiciones metabólicas y cardiovasculares que permiten el accionar de las estructuras y órganos involucrados en la autonomía del movimiento. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","RES/CONTR_IMP","ejercicio, físico, fatiga, sesión, cáncer, seguimiento","mejora; en contraste con","Estos mismos estudios evaluaron el efecto del ejercicio de resistencia combinado con entrena- miento aeróbico en actividades como el entrenamiento funcional o crosstec, mientras que cuatro es- tudios incluyeron protocolos de entrenamiento combinado durante cada sesión, que incluyen activa- ción de resistencia con ejercicios de musculación tradicional, implicación aeróbica derivado de danza o spinning y períodos de estiramiento al final de la sesión de ejercicio físico, con una duración por sesión entre 90 y 120 minutos, cinco veces por semana. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","RES/CONTR_IMP","físico, ejercicio, seguimiento, courneya, física, adversos","mejoran; en contraste con","Con relación a la discusión de los datos encontrados sobre seguimiento en los programas, se refiere que, por ejemplo, autores como Courneya et al. encontraron que las diferencias en la fatiga, el funcionamiento físico y la calidad de vida no fueron significativas a los seis meses de medición post-in- tervención, en contraste con lo descrito por Ferrer et al., quienes plantean que las intervenciones con ejercicio físico y su consiguiente seguimiento mejoran la calidad de vida, fatiga y funcionalidad física de los sobrevivientes de cáncer especialmente en las mujeres con independencia del tiempo de se- guimiento. Estos hallazgos contrastantes se pueden explicar por lo heterogéneo de los estudios, protocolos y estrategias de implementación y seguimiento de los programas de actividad física, lo que dificulta centrarse en la estadística como herramienta de medición o unificar solo un criterio para ese propósito. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","INTRO/CONTR_IMP","anterior, lesiones, pueden, imágenes, resonancia, magnética","se logra","Fuente: Elaboración propia. Las lesiones meniscales pueden presentarse debido a movimientos rotacionales asociados en la mayoría de los casos a prácticas deportivas, generando posibles rupturas que ocasionan derrames arti- culares y bloqueos articulares. A la hora de obtener un diagnóstico preciso sobre lesiones meniscales, se hace necesario la obtención de imágenes por resonancia magnética IRM, ya que es un estudio que permite visualizar los diferentes tejidos que conforman la rodilla de forma detallada, evitando proce- dimientos invasivos y estudios bajo radiación ionizante. 107IMÁGENES DIAGNÓSTICAS, COMPAÑÍA DEL DEPORTISTA DURANTE UNA LESIÓN . Imágenes por resonancia magnética de rodilla en cortes sagitales imagen lateral de la rodilla. Fuente: Elaboración propia. Imagen A encierra a los meniscos de apariencia normal, se observan con señal hipointensa color negro. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","DISC/CONTR_IMP","forma, física, actividades, dispositivos, cuerpo, desarrollo","mejora","Los Videojuegos Activos VJA presentan un concepto diferente de actividades que combinan un trabajo de interacción sin contacto con dispositivos para generar movilidad del cuerpo y así accionar el juego, estos también son conocidos como exergames Lieberman et al., 2011. De esta forma, los nuevos serious games exigen el desarrollo de la actividad física en movimientos aplicados de todo el cuerpo para jugar, por ejemplo, las carreras, el baile, las peleas, aplicando movimientos de grandes estructuras musculares. Algunos de los dispositivos que permiten la ejecución de VJA son el Xbox Ki- nect, Nintendo Wii Sports, Dance Dance Revolution y PlayStation Move De Vet, Simons y Wesselman, 2012. Diferentes estudios, como los de Biddiss e Irwin 2010, Lanningham-Foster, et al. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","DISC/CONTR_IMP","física, estudios, lanningham, foster, aumento, actividad","mejora","Diferentes estudios, como los de Biddiss e Irwin 2010, Lanningham-Foster, et al. 2019, Daley 2017 y Palma y Ramos 2013, han propuesto que los VJA pueden ser usados como un método para el aumento de la actividad física en niños, jóvenes y otras poblaciones, para proporcionar una oportuni- dad de desprender suficiente energía de forma confortable, cómoda y divertida, como forma de realizar ejercicio, cumpliendo con las actuales recomendaciones de organizaciones que velan por el desarrollo de la salud pública en el mundo. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","DISC/CONTR_IMP","género, juegos, videojuegos, jugador, tipo, multiplayer","lo que permite","139ESPORTS: RETOS DE LA ACTIVIDAD FÍSICA MOBA Multiplayer Online Battle Arena: es un género que nace de los juegos de estrategia en tiempo real. Su origen data de 1998, con el lanzamiento de los videojuegos StarCraft y War- Craft de la compañía Blizzard, allí el jugador escoge un héroe o campeón con una serie de ha- bilidades definidas, que tiene que jugar en equipo con otros competidores para conquistar y derrotar la base enemiga controlada por otro equipo. Adicionalmente, la inteligencia artificial IA se fortalece constantemente usando conceptos de machine learning, lo que permite a la interfaz modificarse de acuerdo con las estrategias del jugador y, de esta manera, evitar la mo- notonía. Dentro de este género League of Legends LOL se ha convertido, junto con Dota2, en los videojuegos con más participantes en la actualidad Aguado, s. f.. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","CONC/CONTR_IMP","videojuegos, práctica, jugadores, juegos, habilidades, esports","mejora","A., 2011 establecen la existencia de esquemas propios de la conducta, que llevan a los jugadores de deportes electrónicos a elegir este tipo de prácticas e incluso los roles y avatar en el desarrollo de los mismos García T., Miguel P., Marcos F., Oliva D. y Alonso, 2011. De antemano, es necesario entender que existen varias corrientes teóricas donde algunas propo- nen que los juegos electrónicos, como actividades con impactos positivos y se citan ejemplos de mé- dicos cirujanos que pasaban al menos tres horas jugando videojuegos, tenían menor probabilidad de presentar eventos adversos en su práctica quirúrgica que sus pares, quienes no realizaban esta práctica relacionada posiblemente con el desarrollo de habilidades digito manuales y de coordinación motriz, que aún sigue siendo debatido en la escena médica HelathDay, 2007. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","CONC/CONTR_IMP","actividad, otros, relación, estadísticamente, práctica, videojuegos","mejora","2011; sin embargo, otros han evidenciado que no se encuentra una relación estadísticamente significativa entre la práctica de videojuegos y la presentación de conductas agresivas Dorantes Argandar, G., 2017b. Otros de los beneficios encontrados en el campo cognitivo y psicológico del uso de videojuegos están relacionados con: frente al control inhibitorio, se reportaron diferencias estadísticamente sig- nificativas en los jugadores frecuentes y quienes no, siendo los primeros más rápidos y precisos que quienes no realizan esta actividad de manera regular; mejoría en la socialización e inmersión, y esta es una motivación prioritaria para la práctica de estos deportes por encima de la competición, mejoría en habilidades motoras y de procesamiento auditivo y mental García. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","CONC/CONTR_IMP","actividad, retos, relacionados, jugadores, mejoría, habilidades","mejora","Otros de los beneficios encontrados en el campo cognitivo y psicológico del uso de videojuegos están relacionados con: frente al control inhibitorio, se reportaron diferencias estadísticamente sig- nificativas en los jugadores frecuentes y quienes no, siendo los primeros más rápidos y precisos que quienes no realizan esta actividad de manera regular; mejoría en la socialización e inmersión, y esta es una motivación prioritaria para la práctica de estos deportes por encima de la competición, mejoría en habilidades motoras y de procesamiento auditivo y mental García. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","INTRO/CONTR_IMP","fijación, interferencia, fuente, elaboración, propia, anterior","lo que permite","Contraindicaciones Infecciones en piel. Anestesia Se recomienda anestesia regional apoyada con bloqueo, de ser necesario se puede realizar anes- tesia espinal o general, según las condiciones del paciente. Posición del paciente grados en LCA y LCP, según el gusto del cirujano. Complicaciones Infecciones, flebitis, inflamación o sangrado. Instrumental específico Óptica de visión angular de 30o y 70o, 4 mm de diámetro y 18 cm de longitud, camisa de artrosco- pia con obturador y con doble llave para irrigación y succión, palpador, pinza básquet recta y angulada, pinzas básquet de 90o derecha e izquierda, tijera de menisco, set básico para suturas meniscales esteri- lizable, set de fijación con botón, set de tornillos de interferencia, set de fijación hibrida. Fuente: Elaboración propia. Fuente: Elaboración propia. Fuente: Elaboración propia. y longitudes para cada articulación. [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","INTRO/CONTR_IMP","anterior, tibial, fuente, elaboración, propia, interno","lo que permite","Fuente: Elaboración propia. y longitudes para cada articulación. Técnicas quirúrgicas en artroscopia de rodilla Ligamento Cruzado Anterior LCA y Ligamento Cruzado Posterior LCP La ruptura de los ligamentos cruzados anterior y posterior es la lesión más común en jugadores de futbol, deportistas de salto, atletas y ciclistas; la cirugía de LCA consiste en reemplazar el ligamen- to con injertos autólogos de semitendinoso, isquiotibiales o hueso del tendón patelar, estos últimos permiten rodillas más estables para los deportistas de alto rendimiento o pacientes de alta demanda funcional; la inserción del LCA va de la espina tibial anterior al borde interno del cóndilo externo del fémur, se recomienda que los injertos sean de 7 a 10 cm de largo y de 7 mm de diámetro aproximada- mente, se realiza un túnel femoral anatómico a 90 y uno tibial a 55, la fijación tibial se hace con torni- llos de interferencia bicompuestos, lo que permite mejorar el proceso de osteoconducción y la fijación femora [...]","low"
"122778292.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","DISC/CONTR_IMP","género, juegos, videojuegos, jugador, tipo, multiplayer","lo que permite","MOBA Multiplayer Online Battle Arena: es un género que nace de los juegos de estrategia en tiempo real. Su origen data de 1998, con el lanzamiento de los videojuegos StarCraft y War- Craft de la compañía Blizzard, allí el jugador escoge un héroe o campeón con una serie de ha- bilidades definidas, que tiene que jugar en equipo con otros competidores para conquistar y derrotar la base enemiga controlada por otro equipo. Adicionalmente, la inteligencia artificial IA se fortalece constantemente usando conceptos de machine learning, lo que permite a la interfaz modificarse de acuerdo con las estrategias del jugador y, de esta manera, evitar la mo- notonía. Dentro de este género League of Legends LOL se ha convertido, junto con Dota2, en los videojuegos con más participantes en la actualidad Aguado, s. f.. [...]","low"
"122850745.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","mudéjares, identidad, vestigios, información, estudio, cuestión","la aportación","Al igual que las fuentes fiscales, el registro arqueológico tuvo un particular pro-tagonismo en el reconocimiento del mudejarismo castellano. A partir de la década de los 90 una recién estrenada Arqueología Urbana de Gestión documentó en varias ciudades castellanas los primeros vestigios de algunas manifestaciones profesionales de estos mudéjares, como era la alfarería tanto de sus centros productores, como de sus productos comercializados y de sus espacios funerarios, fácilmente reconocibles arqueológicamente por seguir el ritual islámico. En la actualidad, la investigación arqueológica continúa recopilando información y proyectando actuaciones específicas, descubriendo una potencialidad especial en lo referente al estudio de las manifesta-ciones patrimoniales mudéjares, bajo cuya denominación se congregan un variado abanico de realidades, restos y recursos apenas hoy conocidos. [...]","medium"
"123816007.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","INTRO/CONTR_EXP","reglamento, donación, aplicable, julio, uniones, ámbito","se establece una","100-116ISSN 1989-4570 - www.uc3m.escdt - las materias reguladas y a las donaciones son: el Reglamento Roma I, el Reglamento de Sucesiones, el Reglamento del Régimen Económico Matrimonial y el Reglamento relativo a los Efectos Patrimonia-les de las Uniones Registradas9. Todos ellos describen el ámbito de aplicación de la ley estatal llamada a regular la donación, esto es las cuestiones relativas a una donación que regirá la ley estatal determinada por cada uno de ellos.La complicación del tratamiento de las donaciones en Derecho Internacional Privado aumenta cuando el elemento extranjero está conectado con ordenamientos jurídicos que mantienen una naturaleza y regulación distintas de la institución. Así como en Francia, Alemania e Italia es indubitada su naturaleza contractual, en Derecho escocés la donación es considerada un acto unilateral y no contractual10.II. Determinación de la Ley aplicable a las donaciones1. La Ley aplicable a la capacidad para ser parte de una donación6. [...]","medium"
"123816007.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","BACK/CONTR_EXP","reglamento, julio, consejo, aplicable, doue, ejecución","se establece una","Por tanto, la ley de la nacionalidad de donante y donatario regirá respectivamente su capacidad.La ley nacional del sujeto donante menor o mayor de edad o incapaz determinará en qué me-dida o en qué circunstancias puede disponer de sus bienes y donarlos. De igual modo, la Ley de la na-cionalidad del donatario fijará el régimen para prestar el consentimiento para recibir los bienes a través de la donación.Por el contrario, la incapacidad de los cónyuges o de los miembros de las uniones registradas para disponer de su patrimonio a título gratuito no debe determinarse conforme a la ley personal, sino conforme a la ley que rige sus relaciones patrimoniales Artículo 27 del Reglamento del régimen econó-mico matrimonial y del Reglamento de los efectos patrimoniales de las uniones registradas12. [...]","medium"
"123816007.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","BACK/CONTR_EXP","reglamento, julio, consejo, aplicable, doue, ejecución","se establece una","De igual modo, la Ley de la na-cionalidad del donatario fijará el régimen para prestar el consentimiento para recibir los bienes a través de la donación.Por el contrario, la incapacidad de los cónyuges o de los miembros de las uniones registradas para disponer de su patrimonio a título gratuito no debe determinarse conforme a la ley personal, sino conforme a la ley que rige sus relaciones patrimoniales Artículo 27 del Reglamento del régimen econó-mico matrimonial y del Reglamento de los efectos patrimoniales de las uniones registradas12. [...]","medium"
"123816007.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","BACK/CONTR_EXP","consejo, reglamento, aplicable, julio, junio, establece","se establece una","El Consejo de la UE ha llamado a la ratificación de este tratado a los países de la UE. J. lüttriNGHaUS, Article 1 en F. ferrari Ed, Rome I Regulation. Pocket Commentary, Munich, Sellier 2014, pp. 23-70, concr. p. 43.12 Reglamento del Consejo 20161103, de 24 junio, que establece una cooperación reforzada en el ámbito de la competen-cia, la ley aplicable, el reconocimiento y la ejecución de resoluciones en materia de regímenes económicos matrimoniales, DO L 8 julio 2016, núm. 183, p. 1. DO L 8 julio 2016, núm. 183, p. 1 y Reglamento UE 20161104, del Consejo, de 24 de junio de 2016, por el que se establece una cooperación reforzada en el ámbito de la competencia, la ley aplicable, el reconocimiento y la ejecución de resoluciones en materia de efectos patrimoniales de las uniones registradas, DO L 183, de 8 de julio de 2016.La ley aplicable a las donaciones internacionalesNatividad Goñi Urriza103Cuadernos de Derecho Transnacional Octubre 2019, Vol. 11, No 2, pp. [...]","medium"
"123816007.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","donación, ámbito, reglamento, esposos, quedaría, rectora","se establece un","Por contra, la propia admisibilidad de la donación entre esposos o la posibilidad de revocarla tiene su fundamentación en la existencia de la relación familiar, por lo que quedaría fuera de la naturaleza contractual28.La solución adoptada por la jurisprudencia en Francia ha sido otra, sometiendo allí la donación de bienes muebles e inmuebles entre esposos a la ley rectora de la las relaciones entre los esposos29.En nuestra opinión, si no se considera que estas liberalidades entran en el ámbito de aplicación del Reglamento de sucesiones y del Reglamento sobre el régimen económico matrimonial o el de las parejas registradas no habría motivo para excluirlas del ámbito del Reglamento Roma I ya que quedaría una laguna sin justificación en el Espacio Jurídico Europeo. [...]","medium"
"123816007.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","donación, aplicable, ámbito, reglamento, establece, internacional","se establece un","De tal manera que en la determinación de la ley aplicable al acto de donación se establece un mosaico en el régimen de las liberalidades en el ámbito internacional.A Ámbito de la Ley12. El Reglamento Roma I determina la ley aplicable a las cuestiones contractuales de los actos de donación entre ellas deben estar el consentimiento y la causa no a todos los aspectos de las libe-ralidades. Este sometimiento a las normas de Derecho Internacional Privado relativas a los contratos es coherente con el concepto de donación en el Derecho español. Así, el propio artículo 621 CC remite la regulación de las donaciones entre vivos a las disposiciones de obligaciones y contratos en lo no dis-puesto en el título de la donación.En el artículo 12 del Reglamento Roma I se enumeran de forma no limitativa las cuestiones que regula la ley material que regula la donación: la interpretación de sus términos; el cumplimiento de las 25 P. WaUtelet, Les donations dans un contexte international. [...]","medium"
"123994879.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","CONC/CONTR_IMP","fiscal, fraude, economía, sumergida, presente, conflicto","","Asimismo, la figura de la economía sumergida también implica un gran inconveniente para la riqueza española porque conlleva la agravación de la crisis económica, provocando así una desigualdad entre los ciudadanos. El presente trabajo tiene como objetivo primordial el análisis de dos instituciones reguladas en la LGT, que son el conflicto en la aplicación de la norma tributaria y la simulación, consideradas ambas como normas generales antifraude en el ordenamiento tributario español. En este sentido, la primera surge en el momento en el que el obligado tributario elude aquellos impuestos que le corresponde pagar, con el fin de reducir o evitar el pago de los mismos; y la segunda surge en el momento en el que hay discrepancias entre lo expuesto a terceros y lo querido, con la finalidad de obtener una reducción de la carga fiscal. [...]","low"
"125061993.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","BACK/CONTR_EXP","mujeres, dependencia, emocional, autoestima, adultas, ciudad","se presenta la","Es por ello que, muchas de las causas que exista dependencia emocional en mujeres se deben a la baja autoestima que presentan desde muy pequeñas. Frente al panorama descrito, generar conocimiento científico en estudiar este fenómeno, tanto a nivel conceptual, como su relación con otros aspectos cognitivos, de relación, de personalidad o de salud mental Alméciga Sanabria, 2020, ayudará a que la incidencia de dicha problemática no siga en aumento, y se pueda hacer una intervención psicológica oportuna para su respectiva prevención y promoción de dicho problema. Por tal motivo, el presente estudio se ahonda en conocer la situación actual frente a la autoestima y dependencia emocional en mujeres adultas de la ciudad de Cajamarca en el año 2021. [...]","medium"
"125436950.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","DISC/CONTR_EXP","conocimiento, teórico, arquitectura, hábitat, territorios, problema","este trabajo presenta","En el aula se imparte el conocimiento teórico plan-teado en tres unidades que abarcan el conocimiento teórico teniendo como ejes principales: la diversidad de sujetos 1, el hábitat como objeto multidimensional 2 y los territorios 3. El abordaje teórico y la contextualización histórica del problema habitacional son fundamentales para lograr la conciencia del problema estructural del acceso a la vivienda, el suelo, el trabajo y un ambiente saludable.ConclusiónEl rol del Estado como garante del derecho a habitar es imprescindible para iniciar un proceso de trasformación en las formas de acceso a un hábitat digno y, es en este sentido que la universidad cumple un rol fundamental como actor de dicho Estado. [...]","medium"
"125436950.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","arquitectura, argentina, taller, universidad, team, méxico","se plantea una","En México y en Argentina, se exponen dos casos relacionados a las revueltas sociopolíticas de los 70. Por un lado, el Taller Total en la facultad de Arquitectura y Urbanismo de la Universidad Nacional de Córdoba, Argentina, de 1970 hasta 1976, y, por otro lado, Vivienda y Diseño Participativo ac-tualmente adcp de la corriente político-académica denominada autogobierno a mediados de los años 70, en la facultad de Arquitectura de la unam, México.El Taller Total surgió como contra-partida a los manifiestos expuestos por el Team X,3 que, desde 1953 comenzó a imponer las doctrinas sobre arquitectura y urbanismo en el Congreso Internacional de Arquitectura Moderna c.i.a.m.. El arquitecto Eduardo Lastra 2015 cuenta la experiencia de este taller en la que se plantea una transformación de la relación universidad-sociedad-docente-estudiante; es decir, dada por los movimientos estu-diantiles tanto como por los movimientos obreros. [...]","medium"
"125436950.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","BACK/CONTR_IMP","formas, informalidad, arquitectura, perspectiva, conocimiento, pobreza","supera","Está claro que las formas de informalidad y pobreza urbana en el mundo son diferentes según los procesos sociourbanos que se han dado en la historia de las ciudades, pero la tesis que plantea Robinson despeja que cier-tos conceptos sobre ciudades globales, ciudad-región, entre otros, no visibilizan la informalidad y pobreza del total de sus territorios. Así mismo, en este artículo se enfatiza sobre corrientes latinoamericanas que desenmascaran la informalidad desde Una revisión crítica en la enseñanza Universitaria de la arqUitectUraterritorios 44-Especial5posiciones críticas que proponen otras formas de saber-hacer y sitúan en primer plano a los sujetos de los territorios locales. La arquitectura no es ajena a este proceso y se esbozan aproximaciones de cómo se imparte la educación en escuelas de ar-quitectura desde una perspectiva crítica, latinoamericana y participativa. [...]","low"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","BACK/CONTR_EXP","marca, bustos, becker, institución, usuarios, valor","se presenta una","Los usuarios que lo obtengan le brindarán un valor de acuerdo al servicio. Para Bustos y Becker 2009 el término Posicionamiento, es la percepción que posee el público respecto a una marca, comparándola con la competencia. Arellano 2019 por otro lado, define la marca, como un nombre, símbolo, diseño o conjugación de todos los anteriores factores, que permiten identificar los productos de una empresa para diferenciarlos de la competencia. Aquí podemos incluir nuevamente la cita de Bustos y Becker 2009 donde señalaron que Una marca es intangible, solo existe en la mente de los usuarios p.27. Ambos términos están relacionados en tanto que una marca educativa se reconoce de buena calidad cuando se presenta una buena campaña en los medios y se comprueba que ha influenciado en los consumidores. [...]","medium"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","nivel, satisfacción, correlación, estudiantes, marketing, educativo","resultado evidencia que","Al momento de parafrasear se han honrado los conceptos, impresiones y opiniones creativos de los autores. Se ha operado conforme a los lineamientos indicados por la Universidad Cesar Vallejo respecto al código de ética y el reglamento de propiedad intelectual, las normas de APA y se ha recurrido al turnitin para cerciorarnos de que no haya duplicación. Los encuestados son mayores de edad, pero solicitaron privacidad, lo cual se ha cumplido para obtener una data confiable. pág. 20 IV. RESULTADOS Objetivo General: El objetivo general del trabajo fue determinar la relación entre el Marketing educativo y nivel de satisfacción de los estudiantes en una institución educativa privada de Pucallpa, 2021 - Correlación entre el marketing educativo y el nivel de satisfacción La Tabla 6 se muestra que el p-valor es 0.00, siendo menor a 0.05, p-valor0. [...]","medium"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","nivel, satisfacción, correlación, estudiantes, producto, objetivo","resultado evidencia que","Tabla 6 Correlación entre el marketing educativo y el nivel de satisfacción de los estudiantes. Nivel de satisfacción de los estudiantes Rho de Spearman Marketing educativo Coeficiente de correlación ,562 Sig. bilateral ,000 N 80 Establecer la relación entre el producto, el precio, la plaza y la promoción con el nivel de satisfacción de los estudiantes en una Institución Educativa privada de Pucallpa, 2021. - Correlación entre el producto y el nivel de satisfacción Tabla 7 Objetivo Específico 1: pág. 21 Correlación entre el producto y el nivel de satisfacción de los estudiantes. Nivel de satisfacción de los estudiantes Rho de Spearman Producto Coeficiente de correlación ,377 Sig. bilateral ,001 N 80 Interpretación: En la tabla anterior se muestra que el p-valor es 0.01, siendo menor a 0.05, p-valor0. [...]","medium"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","nivel, satisfacción, correlación, estudiantes, spearman, coeficiente","resultado evidencia que","Nivel de satisfacción de los estudiantes Rho de Spearman Producto Coeficiente de correlación ,377 Sig. bilateral ,001 N 80 Interpretación: En la tabla anterior se muestra que el p-valor es 0.01, siendo menor a 0.05, p-valor0.000 con lo cual se rechaza la hipótesis nula y se acepta la hipótesis específica 1, este resultado evidencia que las variables presentan una correlación positiva media según Hernández et al. 2014. Así mismo, se tiene un coeficiente de correlación de Rho de Spearman igual a 0.377, lo cual significa que, si el producto aumenta, el nivel de satisfacción de los estudiantes se verá afectado en el mismo sentido. pág. [...]","medium"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","nivel, satisfacción, estudiantes, correlación, promoción, objetivo","resultado evidencia que; mejora","Así mismo, se tiene un coeficiente de correlación de Rho de Spearman igual a 0.247, lo cual significa que, si la plaza mejora, el nivel de satisfacción de los estudiantes se verá afectado en el mismo sentido. Objetivo Específico 3: El tercer objetivo específico fue establecer la relación entre la plaza y el nivel de satisfacción de los estudiantes en una Institución Educativa privada de Pucallpa pág. 24 El cuarto objetivo específico fue establecer la relación entre la promoción y el nivel de satisfacción de los estudiantes en una Institución - Correlación entre la promoción y el nivel de satisfacción Establecer la relación entre el producto, el precio, la plaza y la promoción con el nivel de satisfacción de los estudiantes en una Institución Educativa privada de Pucallpa, 2021 Tabla 10 Correlación entre la promoción y el nivel de satisfacción de los estudiantes. Nivel de satisfacción de los estudiantes Rho de Spearman Promoción Coeficiente de correlación ,506 Sig. [...]","medium"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","nivel, estudiantes, resultados, marketing, educativo, bueno","resultado evidencia que","A nivel descriptivo se tiene que el 82.50 de la muestra estima que el marketing educativo se encuentra en un nivel bueno, mientras que el 17.50 lo considera en un nivel promedio y ningún participante lo percibe en un nivel malo, resultados que, al ser comparado con el nivel de satisfacción de los estudiantes, presentan variaciones significativas, ya que el nivel de satisfacción se encuentra en los niveles en promedio y bueno con un 56.26 y 43.75 respectivamente. Según los datos los estudiantes valoran el esfuerzo de la IE por entregarles un servicio apropiado aun cuando las condiciones de pandemia, no son las mejores, a veces se han presentado problemas de conectividad que retrasaban las clases, debido al confinamiento todo es virtual hay estudiantes que se sienten mas cómodos, otros menos con las clases online, y eso puede repercutir en los resultados, para que al momento de responder las encuestas ellos definan como bueno, malo o regular un determinado servicio. [...]","medium"
"125962274.txt","C:\Users\edwin\Documents\Proyecto_grado\copied_originals\CONTR","METH/CONTR_EXP","educativo, marketing, estudiantes, resultado, frente, correlación","resultado evidencia que","Frente a lo mencionado se rechaza la hipótesis nula y se acepta la hipótesis de investigación, este resultado evidencia que las variables presentan una correlación positiva moderada, lo cual significa que, si el marketing educativo aumenta, el nivel de satisfacción de los estudiantes se verá afectado en el mismo sentido. Estos resultados coinciden con los obtenidos por Santiváñez 2021 quien en su investigación obtuvo como resultado un coeficiente de correlación de Spearman de 0.758, que indicaba una alta correlación entre variables similares a la del presente pág. 26 estudio y que el marketing educativo bien utilizado, era de gran utilidad para las IEs, pues les generaba valor de marca, reconocimiento ante los estudiantes y posicionamiento frente a los competidores, sugiriendo trabajar más intensamente con las redes sociales y la página web, lo que respalda los resultados obtenidos. [...]","medium"
