category,confidence,key_phrases,keywords,snippet,source_file,source_path
CONC,high,Es de esperar que las nuevas obras bilingües sepan aprovechar el esfuerzo de otras publicaciones; confiamos en que se den las condiciones para emprender nuevos proyectos; El creciente interés por la fraseología en general,"conclusiones, trabajo futuro, esperamos, confiamos, resumen","El creciente interés por la fraseología en general y la americana en particular y la ne-cesidad y deseo de identificar las UUFF según el ámbito geográfico al que pertenecen es directamente proporcional a las dificultades que se le plantean al lexicográfo al intentar llevar a cabo esa labor.Los problemas que surgen al tratar de marcar desde el exterior, queremos decir, desde la posición de hablantes peninsulares o italianos, un fenómeno lingüístico tan extenso como es el de la fraseología americana nos obliga a celebrar que encontremos en estas obras bilingües, aunque sean escasas, expresiones procedentes de ese amplio abanico hispánico a la vez que deja constancia del interés que suscita este ámbito.Es un hecho el despligue de marcas propuesto por Ambruzzi, que va disminuyendo en las publicaciones posteriores que presentamos aquí, pues se pasa de 97 DA  32 DC  22 DG  13 DZ. La drástica disminución del DZ quizá sea fruto de una mayor con-ciencia de las dificultades que entraña dicha labor y de los límites cognoscitivos del equipo lexicográfico. La necesidad de encontrar una información más particularizada y concreta es 14 Cursiva nuestra.178 Fraseología y marcas diatópicas del español en la lexicograFía bilingüe italoespañolaevidente, sobre todo en el mundo de hoy, donde la libre circulación de personas y obras se ve facilitada no solo por la tecnología.Las marcas que se refieren al área peninsular están más delimitadas, pues como se ha visto, algunas se refieren a comunidades autónomas como Andalucía, etc., otras a provincias como Cáceres, Soria, etc.",14133359.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,Se determinó que la frecuencia del marcador CD56 en pacientes diagnosticados con LMA de novo en el periodo 2014-2016 fue del 27; Investigar prospectivamente la correlación del CD56 con las LMA de novo,"CONCLUSIONES, Se determinó que, frecuencia del marcador CD56, 27, RECOMENDACIONES","Se determinó que la frecuencia del marcador CD56 en pacientes diagnosticados con LMA de novo en el periodo 2014-2016 fue del 27, siendo más frecuente el subtipo M2 9. Adicionalmente, la mayoría de casos CD56 presentan el gen PMLRARa y son de riesgo favorable sin asociación con algún pronóstico adverso. Al evaluar la respuesta a la inducción según citomorfología y EMR por Citometría de Flujo, no demostró diferencias entre ambos grupos CD56. Cabe resaltar que la expresión del CD56 no influyó en la supervivencia promedio de LMA no-LPA.",14215791.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,Estudios posteriores pueden seguir aportando para evaluar las diferentes técnicas de tratamiento quirúrgico; seguir buscando la calidad y eficiencia en el tratamiento de la patología prostática,"Estudios posteriores, diferentes técnicas, tratamiento quirúrgico, calidad y eficiencia, patología prostática",Estudios posteriores pueden seguir aportando para evaluar las diferentes técnicas de tratamiento quirúrgico que se vienen desarrollando y seguir buscando la calidad y eficiencia en el tratamiento de la patología prostática.,14224434.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,se concluyó que al haber implementado el sistema contable mejoro la información; El personal del área contable se adecua fácilmente al sistema por ser flexible y práctico,"concluyó, mejoro, sistema, flexible, práctico","Del análisis de los resultados concluimos que la implementación de un sistema contable incide en la toma de decisiones. Nos permite corroborar que la implementación de un sistema contable disminuirá costo y el tiempo de entrega de los registro contables, estados financieros para la toma de decisiones de P  M Gestión y Servicios EIRL. También se ha evidenciado que la implementación del sistema contable se relaciona de forma positiva con el proceso de toma de decisiones. Además la adquisición de este sistema contable es accesible a la economía de la empresa. Por otro lado la capacitación en la implementación de sistema contable incide en la toma de decisiones no es un gasto es una inversión porque beneficiara al personal involucrado. El manejo de este sistema contable mejora la eficiencia del área de contabilidad. Porque es práctico y amigable su manejo. Además la capacitación del personal será de costos cero ya que el proveedor además de su instalación nos brindara su capacitación. Concluimos también que el uso de la tecnología de un sistema contable incide en la toma de decisiones es muy importante es la inmediatez de la información, que es primordial para la gerencia, porque ante cada problema surgido en la empresa de tipo económico o financiero, la Contabilidad es la llamada a proveer de información, clara, analítica o en resumen, oportuna y verás. Suprimir los errores humanos en el procesamiento de los datos, dado a que el sistema corrige en cada proceso, en el caso de que no cuadren los registros contables.",14418054.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,El PBL es una metodología óptima para alcanzar las competencias prácticas; se trata de una técnica madura y bien establecida; Los resultados obtenidos son extrapolables a otras materias relacionadas con titulaciones de Ingeniería,"metodología óptima, valores elevados, técnica madura y bien establecida, gran utilidad, extrapolables","El PBL es una metodología óptima para alcanzar las competencias prácticas de la asignatura de Sistemas de Producción Vegetal; se ha llegado a esta conclusión porque en la evaluación de la metodología se han obtenido unos valores elevados para todos los resultados de aprendizaje considerados. Tras cuatro cursos de aplicación de la metodología PBL, los resultados obtenidos en las evaluaciones de la metodología permiten afirmar que se trata de una técnica madura y bien establecida, de gran utilidad para que los estudiantes de ingeniería adquieran las competencias prácticas.",155458281.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"Concluyendo que los datos muestran un vínculo claro entre el consumo de drogas y diversos problemas psicológicos; es importante abordar esta cuestión desde una perspectiva holística, que incluya la prevención y la intervención temprana; es necesario abordar estos problemas e implementar estrategias de prevención, educación, apoyo para desarrollar las habilidades de los jóvenes; al invertir en una intervención temprana y constante, podemos marcar una gran diferencia en la vida de los jóvenes","desafío multifacético, efectos a largo plazo, prevención, intervención temprana, apoyo continuo, estrategias de prevención, entorno saludable","El consumo de drogas entre los jóvenes es un desafío de salud mental multifacético, los datos muestran un vínculo claro entre el consumo de drogas y diversos problemas psicológicos, efectos negativos pueden tener efectos a largo plazo, dañando el desarrollo mental y emocional de los jóvenes y su capacidad para funcionar en la sociedad, es importante abordar esta cuestión desde una perspectiva holística, que incluya la prevención y la intervención temprana, así como el apoyo continuo a quienes luchan contra la adicción.",155655657.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"se ha mostrado cómo les facilita el análisis y la reflexión de sus propios hallazgos; Es importante continuar construyendo escenarios educativos de esta naturaleza para que, siendo parte integral del currículo de medicina, contribuyan a la formación de la faceta ética del estudiante de medicina","escenarios educativos, contribuyan a la formación, continuar construyendo, currículo de medicina","En este trabajo, se ha planteado la encuesta como una estrategia educativa para promover en los alumnos su incorporación en una experiencia para conocer su entorno en relación al respeto de la confidencialidad, y se ha mostrado cómo les facilita el análisis y la reflexión de sus propios hallazgos. Es importante continuar construyendo escenarios educativos de esta naturaleza para que, siendo parte integral del currículo de medicina, contribuyan a la formación de la faceta ética del estudiante de medicina.",156034465.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,A modo de síntesis; nos hablan de algunas cuestiones; la importancia y preocupación por testimoniar la ciudad,"síntesis, importancia, crecimiento, testimoniar la ciudad, área metropolitana","A modo de síntesis Tanto la descripción de Eusebio Videla, plagada de icónicos detalles, aunque cargada de cierto simplismo y, en ocasiones, erráticos datos como en el caso de la cronología referida a la fundación de la ciudad, como el técnico y acabadísimo documento gráfico representado por el Plano de 1802 para la división de curato de la ciudad, nos hablan de algunas cuestiones. La primera, es la importancia y preocupación por testimoniar la ciudad",156094385.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"se plantea la discusión de la necesidad de NO concluir; Las disciplinas científicas, incluso aquellas que se especializan en problemas de conocimientos tecnológicos y técnicos; La pregunta sobre qué, cómo y para qué enseñar, al igual de qué, cómo y para qué educar, revisten hoy un carácter importante","NO concluir, educación, formación, disciplinas científicas, trabajo futuro","se plantea la discusión de la necesidad de NO concluir respecto de aquellos asuntos que involucran la educación y formación de sujetos pensantes y capaces de pensar la sociedad en la que viven, con el firme propósito de resolver sus principales problemáticas; por lo menos sobre ello se sigue trabajando desde la universidad convencidos de que tal ejercicio vale la pena",156170247.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"Finalmente, el número de informantes analizados n 72 y el número de realizaciones examinadas n 4359 nos permiten establecer el mejor entorno; Las realizaciones intervocálicas son más estables, frecuentes y su análisis acústico permite explicar mayores porcentajes de variación","el número de informantes analizados, el mejor entorno, realizaciones intervocálicas, más estables, frecuentes","Finalmente, el número de informantes analizados n 72 y el número de realizaciones examinadas n 4359 nos permiten establecer el mejor entorno para caracterizar acústicamente y explicar el comportamiento acústico de las variantes alofónicas de o: el entorno intervocálico. Las realizaciones intervocálicas son más estables, frecuentes y su análisis acústico permite explicar mayores porcentajes de variación",157247322.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,El filler granítico de la Cantera Piatti; cumple con las exigencias habituales para un filler de aporte; evidenciando pérdidas levemente por debajo a las de la mezcla fillerizada con cal; se ha verificado sobre la mezcla patrón estudiada,"CONCLUSIONES, cumple con las exigencias habituales, pérdidas levemente por debajo, mayor peso específico, se ha verificado","CONCLUSIONES El filler granítico de la Cantera Piatti, generado en la trituración de puro granito y separado mediante un proceso de alta confiabilidad homogeneidad, pureza, etc. cumple con las exigencias habituales para un filler de aporte de una mezcla asfáltica, evidenciando pérdidas levemente por debajo a las de la mezcla fillerizada con cal. Su mayor peso específico y concentración crítica, en comparación con la de la cal, lleva a que para una relación de uno entre la concentración volumétrica y la concentración crítica sea admisible un aporte mayor de filler, situación esta favorable, ya que el sistema viscoso está admitiendo, en base a este criterio de decantación, una capacidad mayor de dispersar filler sin perder la capacidad viscosa.",157353568.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,la función principal de esta red social es el mantenimiento cordial de las relaciones interpersonales; constituye otra cuestión que puede ser abordada en investigaciones posteriores; Una valoración de tipo cuantitativo se considera de gran interés para futuros análisis,"función principal, mantenimiento cordial, investigaciones posteriores, futuras líneas de investigación","En el caso de la red social Facebook, la función valorizadora de la cortesía parece constituirse como el eje principal de las relaciones interpersonales. En el corpus analizado los usuarios exhiben un uso constante de estrategias de cortesía que suponen un refuerzo para la imagen de los destinatarios, cuestión que, al mismo tiempo, repercute positivamente en su propia imagen. Una de las razones que parece propiciar la aparición de estos usos corteses en oposición a otros canales de comunicación de internet es la ausencia de anonimato y de distanciamiento entre los amigos de esta red social, unido al hecho de que las publicaciones permanecen en el muro por tiempo indefinido. El concepto de amigo que utiliza esta red social para referirse a todo tipo de personas asociadas al perfil de un usuario parece influir en el comportamiento comunicativo de los participantes. Así, condiciona la frecuencia de manifestaciones de cortesía positiva ritualizadas aquellas definidas como estrategias de cortesía directa, como cumplidos, felicitaciones, muestras de ánimo, apoyo, pues se trata de actos de habla inherentemente corteses y que no suponen ningún riesgo de amenaza para la imagen del oyente. Las colaboraciones temáticas se constituyen como muestras de cortesía indirecta destinadas a cooperar con las publicaciones de los usuarios del muro; las más frecuentes son las manifestaciones de interés y de acuerdo y las bromas afiliadoras. Desde el punto de vista pragmático, un hecho que da muestra de que la función principal de esta red social es el mantenimiento cordial de las relaciones interpersonales es el uso del botón me gusta.",166265.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,medium,REFLEXIONES FINALES; El escenario de las páginas personales quizá pueda clarificarse con la implantación del nuevo dominio,"reflexiones finales, conclusiones, trabajo futuro, escenario, implantación","Corroboramos la calidad de determinadas páginas personales, sin obviar la dificultad intrínseca de su continuidad temporal. No parece recomendable excluir categóricamente de guías o selecciones de recursos páginas susceptibles de proporcionar información sustancial y autorizada. Los parámetros e indicadores para la valoración de recursos digitales son plenamente aplicables a esta tipología web concreta. Se constatan escasos recursos sobre lengua española en castellano en la categoría de Lengua general, el índice del buscador del Centro virtual Cervantes recoge 20 recursos, lo que quizá denota poca confianza en la red por parte de filólogos y lingüistas. Existe heterogeneidad en lo que se refiere al contenido de ciertas páginas, algunas de ellas con escasa estructuración de la información e incluso descompensación entre fondo y forma. Las páginas web analizadas son, sobre todo textuales, no aparece información multimedia ni formatos estandarizados ya en la red como el pdf, tan habitual para proporcionar artículos profesionales dentro de la comunidad científica. Los diseños son austeros. Un 50% de las páginas analizadas carecen de etiquetas meta. Ninguna de las web incluye metadatos. Paradójicamente, ninguna de las dos páginas seleccionadas de profesores alojadas en el propio host de la Universidad correspondiente hacen uso de los mismos. En estos dos casos, la visibilidad recogida en Fast y AltaVista es considerablemente inferior al resto de las páginas personales analizadas. El escenario de las páginas personales quizá pueda clarificarse con la implantación del nuevo dominio ya aprobado por la Internet Corporation for Assigned Names and Numbers ICANN, el futuro .name. El éxito de las páginas personales analizadas reside en su gran valor divulgativo, sin concesiones a la trivialidad o superficialidad, legitimadas por una enorme visibilidad en la red.",171035.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,En el presente trabajo se ha tratado de analizar esta evolución para determinar cuál es su situación actual derivada de esos cambios y cuál será la tendencia para el futuro.; Las perspectivas de futuro no son nada alentadoras,"beneficios positivos, evolución, producción, mejorar la raza","El sector del vacuno de leche en España ha sufrido diversos cambios a lo largo de su historia y sobre todo desde la entrada en la Unión Europea. En el presente trabajo se ha tratado de analizar esta evolución para determinar cuál es su situación actual derivada de esos cambios y cuál será la tendencia para el futuro. Al establecer el sistema de cuotas lácteas en España con la entrada en la Comunidad Económica Europea se otorgó una cantidad de referencia insuficiente para poder producir, lo que acarreó diversos problemas, sobre todo de entregas por encima de dicha cantidad y pago de la correspondiente tasa por exceso de producción. Por los costes generados de dichas multas, los ganaderos se vieron incapaces de invertir en sus explotaciones para mejorarlas y ponerse al nivel de otros países de la Unión Europea, lo que hizo que el crecimiento y evolución del sector fueran muy lentos. Por otra parte el sector también se ha beneficiado de las ayudas concedidas por la Política Agraria Comunitaria PAC, además desde la Comisión Europea y a través de los fondos FEAGA y FEADER se ha tratado de rejuvenecer el sector por medio de ayudas a las incorporaciones de nuevos ganaderos. Los beneficios positivos para el sector se han reflejado en la última década, permitiendo invertir en I+D, mejorar la raza a través de la genética, aumentar la calidad del producto y lograr incrementar la productividad por animal. Todo este desarrollo permitió a las granjas españolas alcanzar el nivel adecuado para competir en los mercados internacionales. Actualmente el sector está sumergido en una profunda crisis, sobre todo por los precios en caída y el coste de las materias primas. Las perspectivas de futuro no son nada alentadoras, ya que se prevé mucha volatilidad en los precios y las explotaciones deberán lograr la mayor autosuficiencia para evitar la caída del sector.",175819.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,medium,En esta edición crítica se analiza; hemos detectado la influencia; hemos comprobado,"experiencia, estudio preliminar, hipótesis, concluir","Con estos datos hemos cruzado los autores más citados en cada uno de los tres y analizados los datos resultantes podemos concluir que en el Libro I se trata especialmente sobre la Educación y el estudio y para ello se ponen muchos ejemplos de la importancia de la formación para los griegos y romanos. En este sentido el autor más citado es Plutarco que tiene en este libro el 60 por ciento de sus citas. Cita también en el Libro I y II a Valerio Máximo, 80 por ciento de las citas de este autor, que en su obra dedica el capítulo VII del Libro VIII Del estudio y de la aplicación al trabajo en los romanos y los extranjeros, del que Castilla toma casi todos sus ejemplos. Sin embargo, Aristóteles que es, según hemos dicho anteriormente, el autor más citado en la obra no tiene ninguna cita en el libro I. Es en el II, dos tercios de sus citas, y en el III donde se concentran y también parece lógico. En el Libro II se tratan las virtudes, su definición y clasificación y en él y el Libro III se trata de su aplicación al político, al regidor. En este último aspecto, la práctica de la regiduría es donde más experiencia tiene don Juan de Castilla y por ello habla más de su propia apreciación que de lo que dicen otros autores al respecto. Por eso en el Libro III no son tan profusas las citas. Además de los autores mencionados que expresamente cita don Juan de Castilla, hemos detectado la influencia de otros que nunca aparecen en la obra, pero que tienen gran similitud con él no tanto en planteamientos como en reproducción de ejemplos. Entre ellos destacamos el caso de Juan Costa, con quien comparte tema, gobierno local y forma dialogada y un sinfín de citas no sólo iguales, que era cosa bastante común entre los escritores de la época, sino con una semejante secuencia. Del mismo modo ocurre con Héctor Pinto en cuanto a la citas, por lo que estamos seguros de que leyó los libros de ambos y en ocasiones le sirvieron para tomar los ejemplos. Además hemos comprobado que el libro de Juan Costa estaba en la biblioteca del Colegio de la Compañía de Córdoba, lo que hace más segura nuestra hipótesis de que lo tuviera en sus manos. Por otro lado hemos comprobado cómo para determinadas biografías de personajes de la Historia tomó literalmente los datos de Plutarco, autor que citó en numerosas ocasiones, pero no en estas biografías para las que no refiere la fuente. Las coincidencias con estos autores las hemos contemplado en las correspondientes notas sobre el texto de El perfecto regidor.",175964.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,A lo largo del presente trabajo hemos observado que; El resultado del análisis efectuado ha servido para; hemos podido observar que,"impacto, medidas correctoras, toma de decisiones, estados financieros","A lo largo del presente trabajo hemos observado que la grave crisis económica que España está sufriendo no ha sido ajena a la industria del transporte de mercancías por carretera y que su impacto ha dañado de forma generalizada las cuentas de resultados de todas las empresas analizadas, llevándolas en la mayoría de los casos a pérdidas y causando graves daños patrimoniales. Así mismo, hemos visto, a través de los distintos ratios tanto económicos como financieros, cómo este deterioro era cuantificable y medible en sí mismo, lo que ha permitido efectuar un estudio de su evolución temporal de forma individual y en comparación con otras empresas del mismo sector. El resultado del análisis efectuado ha servido para poner de manifiesto los puntos débiles de las empresas, pero a su vez nos ha mostrado inequívocamente cuáles eran las áreas de mejora en la empresa seleccionada para el estudio, Transportes Logileón, cuyos ratios, indicadores de la evolución económica y financiera de la empresa, se iban deteriorando progresivamente ante la falta de decisiones que corrigieran el rumbo. Por último, hemos podido observar que una vez que las medidas correctoras eran tomadas en la línea que la información obtenida del análisis aconsejaba, los resultados comenzaban a modificarse hacia la rentabilidad, la solvencia y la garantía, características de una empresa bien gestionada. De esta forma, y en un caso concreto, hemos podido validar la función tanto predictiva como, y más aún si cabe, generadora de decisiones que tiene el análisis de los estados financieros, no solo en las grandes empresas sino también en las pymes.",176408.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"Las muestras analizadas provenientes de los municipios de Aljojuca, Amozoc, Atlixco, Huejotzingo, Nopalucan y San Nicolás Buenos Aires, de Puebla, se catalogaron como monoflorales para el tipo polínico Asteraceae; La abeja mostró un comportamiento de pecoreo poliléctico, con bajos índices de diversidad; es necesario realizar esfuerzos para su conservación","catalogaron como monoflorales, comportamiento de pecoreo poliléctico, bajos índices de diversidad, necesario realizar esfuerzos para su conservación","Las muestras analizadas provenientes de los municipios de Aljojuca, Amozoc, Atlixco, Huejotzingo, Nopalucan y San Nicolás Buenos Aires, de Puebla, se catalogaron como monoflorales para el tipo polínico Asteraceae; únicamente la muestra procedente de San Salvador el Seco, se clasificó como multifloral con predominancia de Asteraceae. La abeja mostró un comportamiento de pecoreo poliléctico, con bajos índices de diversidad y un comportamiento tendiente a ser heterogéneo como lo demuestran sus bajos índices de equidad, confirmando el hábito generalista de la abeja, con la característica de aprovechar de forma intensiva un número reducido de especies vegetales",17915812.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,La publicación concluye; El libro supone un gran avance para el conocimiento de la catedral primada,"obra de referencia obligada, contextualizar, gran avance, conocimiento","concluye con una amplia bibliografía que ha servido de referencia para las numero- sas anotaciones que se han ido añadiendo al pie de página a lo largo del texto, a fin de completar, contextualizar, identificar y am- pliar las noticias documentales que en él se insertan, ya que en muchos casos los datos son parciales o fragmentados y no serían de fácil comprensión sin esta rigurosa labor de investigación. Por todo lo reseñado, el libro aporta un rico y novedoso material para la historiogra- fía artística hispana de la Edad Moderna y contribuye a proporcionar sólidas bases do- cumentales con las que fundamentar los es- tudios relacionados con la Historia del Arte. María Dolores Campos Sánchez-Bordona PÉREZ GIL, Javier, Los Reales Sitios valliso- letanos, Valladolid, Ediciones Universidad de Valladolid: Instituto Universitario de Urbanística, Dossier Ciudades, 2, 2016. 189 páginas, 71 ilustraciones. El Instituto Universitario de Urbanística de la Universidad de Valladolid, a través de la serie Dossier Ciudades, nos ofrece un nue- vo trabajo del profesor Javier Pérez Gil sobre los reales sitios vallisoletanos. La brillante trayectoria investigadora del autor, centrada en la historia del urbanismo, en la arquitec- tura palacial, en la arquitectura vernácula y en la teoría e historia de los procesos de res- tauración, fructifica ahora en este libro en el que se hace una reconstrucción de los edifi- cios ligados a la Corona y de su entorno ur- bano en el Valladolid de comienzos del siglo XVII, aunque en el texto se hace un notable esfuerzo por conocer los antecedentes y ana- lizar la evolución de estas construcciones en el devenir del tiempo. Se inicia el libro con un interesante capí- tulo en el que se analiza cómo se desarrolla- ron los elementos definitorios de los reales sitios y sus entornos a partir de la segunda mitad del siglo, momento en que Madrid quedó configurada como sede de la Corte y en que Valladolid vio pasar su gran opor- De Arte Recensiones De Arte, 16, 2017, 239-256, ISSN electrónico: 2444-0256 253 tunidad de convertirse en cabeza de la mo- narquía hispánica, en ese año 1561 definido como annus horribilis para la ciudad del Pi- suerga pues, además de no lograr su aspira- ciones de Corte, la urbe vio cómo se producía un voraz incendio que arrasó el centro de la población.",179167.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,Cómo ayudar entonces a esta mujer?; Sólo a través de la escucha a quemarropa de sus significantes; el que se va produciendo más allá de su sexo en su propia palabra,"ayudar, escuchar, significantes, sujeto, palabra","Lacan dedicará varias páginas a hablar de la ética del psicoanálisis, que es una ética del deseo, ya que supone atravesar la falta con que todo ser humano nace, sin quedar atrapado en el goce letal de sus peores efectos. Para implementar un tratamiento que tome como base esta ética del deseo, nuestra escucha ha de ser radical y tenemos que contar con tiempo; a veces hace falta mucho tiempo para que esa mujer que ha llegado a encarnar un objeto de desecho, recupere sus contornos de humana. Nada de esto debe confundirnos haciéndonos creer que la mujer está encantada con su sufrimiento; son intentos de construcción que se convierten en pendientes mortíferas. ¿Cómo ayudar entonces a esta mujer? Sólo a través de la escucha a quemarropa de sus significantes: de esos que nos hablarán de sus fantasías de esclavitud, del aceptar escuchar su sentir de que sin él no será nada. Si una mujer no puede desplegar en la cura esos significantes que tanta vergüenza le da exponer, la alternativa está clara: llegar a desaparecer como sujeto. Los profesionales de la salud mental somos los primeros en tener mucho miedo a lo inaudito, a la sorpresa en el mensaje que nos puede venir del otro, a su singularidad, y a la diferencia. Al anotar los ítems que hacen de alguien una mujer víctima de maltrato, perdemos al sujeto; al sujeto de sus propias palabras, en su diferencia con los demás sujetos, en su singularidad. El sujeto se va produciendo más allá de su sexo en su propia palabra.",189391.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,6. CONCLUSIONES; Este panorama exige mayores esfuerzos de investigación en la Cordillera del Vilcabamba; trabajos de campo que incorporen mediciones y monitoreo de las lagunas de alta montaña,"conclusiones, trabajo futuro, mayores esfuerzos de investigación, mediciones y monitoreo","El número de lagunas y la superficie total del área lagunar se ha incrementado. En el año 1991 se registraron 247 lagunas, las cuales cubrían un área de 4.4 km2, y en el año 2014 se identificaron 329 lagunas que tenían una extensión total de 5.4 km2. Además, la formación de nuevas lagunas y el incremento de la superficie lagunar se ha acelerado. b La extensión glaciar se ha reducido de 200.3 km2 a 98.36 km2; no obstante, la tasa de derretimiento anual descendió en el período 2010-2014, pese a que la formación de lagunas en cuanto a número y superficie se ha acelerado. Esto puede explicarse por la topografía expuesta que deja el retroceso glaciar formando embalses naturales que posibilitan la formación de lagunas, pese al menor derretimiento glaciar de los glaciares ahora más pequeños. c La correlación entre la superficie glaciar y el número de lagunas indica una correlación alta entre ambos R2  0.8, por lo que el retroceso glaciar es un factor importante en la formación y crecimiento de las lagunas de la Cordillera del Vilcabamba. d De las 329 lagunas identificadas en el 2014, 90 cumplen con al menos uno de los criterios de potencial amenaza. La mayoría 78 de estas lagunas sólo cumplen con un criterio, 11 lagunas con dos criterios y sólo una laguna B062 se ajusta a tres de los criterios especificados en la metodología. e En la Cordillera del Vilcabamba se encuentran 964 centros poblados, de los cuales 25 se encuentran a menos de 1km de distancia de las lagunas y otros 4 centros poblados Río Blanco, Ahuaccata, Sauceda y Llucasmayo Chico se ubican valle abajo en zonas potencialmente expuestas a un aluvión próximas al cauce de recorrido de la quebrada y final de la quebrada. En su mayoría estos centros poblados se encuentran en el distrito de Santa Teresa, seguido por el de Vilcabamba. f La metodología basada en el sensoramiento remoto y SIG demostró ser adecuada para la identificación de lagunas y glaciares. Así como para la derivación de los parámetros de área, altitud, período de aparición, distancia lineal laguna - glaciar y laguna - centro poblado. Los criterios establecidos para la identificación de la potencial amenaza de estas lagunas brindan una aproximación sobre las lagunas que representan una amenaza y sobre los centros poblados expuestos. Esta metodología ofrece posibilidades en tanto que permite al investigador definir a priori cuáles son las lagunas de interés y que requieren de estudios más profundos.",207592.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,Conclusiones y Perspectivas; De acuerdo a lo expuesto se puede decir que la sociedad peruana es un sistema complejo al que denominamos Sistema Perú; Perspectivas,"conclusiones, perspectivas, trabajo futuro, hallazgos","Conclusiones De acuerdo a lo expuesto se puede decir que la sociedad peruana es un sistema complejo al que denominamos Sistema Perú. Está constituido por sub sistemas que albergan elementos que al articularse despliegan patrones reproductivos diferentes. La dinámica diferenciada de los sub sistemas se confirma al examinar a los que en este documento denomino Sistema Cajamarca y Sistema Arequipa. El proceso histórico peruano es la manifestación de la forma en que se han articulado los distintos subsistemas y dimensiones que contiene el Sistema Perú en diferentes momentos o períodos. La transición de un sistema a otro, o la configuración del predominio de un sistema ha sido la combinación de varios procesos que han concurrido en el interior del Sistema Perú macro sistema y de los Sistemas Regionales Subsistemas regionales. Los elementos que han definido el carácter de los sistemas tienen que ver con la conectividad y la energía social. Denomino Sistema Tradicional a aquel que tiene una menor conectividad y una menor energía social; denomino Sistema Moderno al que tiene una mayor conectividad y mayor energía social que el sistema tradicional; denomino Sistema Tecnológico al que tiene una mayor energía social que el Sistema Moderno. Cada tipo de sistema tradicional, moderno, tecnológico ha respondido a variaciones: en el volumen y distribución de su población, en el idioma o lenguaje predominante que se ha empleado para la comunicación entre sus componentes, en el contenido de los mensajes que han predominado en el sistema subjetivo compartido, en el grado de participación política, en la modificación de los grupos sociales que contiene, en el deterioro ambiental, en el grado de conectividad y en la intensidad de la energía social. De estos elementos dependen los vínculos que se desarrollan en un sistema en un momento determinado o a lo largo de un período. En el caso del Sistema Perú los sistemas no han desaparecido necesariamente por el predominio de uno; se ha tendido a la fusión, es decir, a un nuevo sistema que sintetiza los originarios. Cada sistema contiene varias dimensiones que se relacionan y manifiestan a través de las prácticas de sus elementos o componentes. A lo largo de distintos períodos he podido observar que las manifestaciones de las tensiones o conflictos ha tenido que ver o con choque de sistemas, o con alineamiento o des alineamiento de las dimensiones. Las explicaciones de las luchas entre 319 terratenientes y campesinos o pequeños productores agrícolas en Cajamarca se explican de manera distinta que los levantamientos de Arequipa en 1931 y en 1950, que las huelgas obreras de las décadas del sesenta y setenta, que el impulso cargado de terror y desprecio por la vida de la década de los ochenta, que los conflictos socio ambientales de la década pasada y los subsistentes. Este trabajo de investigación destaca la importancia de la conectividad para asegurar la continuidad adaptabilidad de los sistemas. En el actual contexto en el que el desarrollo tecnológico es muy acelerado, y la población crece y se aglomera en centro urbanos, las formas de conexión aseguran el desarrollo y expansión del mercado, la adopción de nuevos criterios y prácticas culturales, y, también, un desarreglo en la alineación de las dimensiones de los sistemas, todo lo cual puede generar, y de hecho genera, tensión y oportunidades para la emergencia de conflictos.",212363.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
