"source_file","source_path","category","keywords","key_phrases","snippet","confidence"
"268680785.txt","./copied_originals/CONTR","CONTR","investigación, sostenibilidad, mérida, estado, metodología, datos","se desarrolla un; lo que permite","2. METODOLOGÍA Considerando el alcance analítico de esta investigación de tipo cuantitativa, que encuentra su mayor valor en que los datos sociodemográficos a considerar están actualizados al 31 de diciembre del año 2017. Se plantea desarrollar una estructura de trabajo a partir de la metodología planteada por Hernández, Fernández y Baptista 2006; que busca determinar REVISTA ECODISEÑO Y SOSTENIBILIDAD ISSN-1856-9552 Sede: Laboratorio Nacional de Productos Forestales, Laboratorio de Ecodiseño y Sostenibilidad. Galpón Principal en Tercer Piso. Avenida Principal hacia Chorros de Milla frente a Restaurant Chino. Conjunto Forestal. Mérida 5101, Venezuela. Teléfonos LNPF: 0058-4121269540CEFAP: 58 274 2401920; Fax 2401090. E-mail: revecodisenoysostenibilidadgmail.com 359 propiedades, características y rasgos importantes de cualquier fenómeno que se analice. Lo que permite a través de la muestra hacer inferencia a una población y así conocer la percepción que tienen los estudiantes del último año 5to de Educación Media general y técnica del Estado Mérida, acerca del tema de la Sostenibilidad. Es importante destacar, que esta investigación se hizo a la par de una referida a los estudios en Diseño gráfico e industrial ofrecidos por la ULA, llevada a cabo por el mismo autor. En este sentido, se especifican cuatro etapas macro, en la primera se desarrolla un marco teórico básico, donde se describen brevemente todos los aspectos vinculados al estudio del ámbito geográfico del Estado Mérida y las distintas posturas relacionadas al concepto de Desarrollo Sostenible. Una segunda etapa que consiste en la recolección de los datos sociodemográficos relacionados con los estudios del nivel de Educación Media número de estudiantes y planteles educativos en el estado, que permita la preparación del instrumento para detectar la opinión de los actores involucrados en la investigación.","medium"
"275575912.txt","./copied_originals/CONTR","CONTR","microbiología, aprendizaje, sesión, estudiantes, laboratorio, equipos","se presenta un; resuelven","16 24 - Elabora un resumen mediante un mapa conceptual 2P - Bioseguridad en el laboratorio de microbiología - Guía de laboratorio 1 Aprendizaje colaborativo - I: Se presenta el propósito de la sesión de aprendizaje. - D: Se invita a los estudiantes a presentar sus mapas conceptuales sobre el tema. - Los estudiantes trabajan la guía de laboratorio 1 para reconocer los pictogramas, señales, y contenedores de residuos sólidos. - Se invitan que se formen equipos de trabajo para que dibujen y describen la función de cada contenedor de residuos sólidos. - Cada equipo expone sus conclusiones. - C: Metacognición, síntesis y retroalimentación. - Se realiza la síntesis sobre las medidas de bioseguridad. - Guía de laboratorio 1 - Manual de normas de bioseguridad y riesgos asociados pág. 16 24 HOJA CALENDARIO PLANIFICACIÓN DE LAS SESIONES DE CLASE MODALIDAD PRESENCIAL Las actividades de aprendizaje autónomo en el aula virtual son las realizadas por el estudiante. Cada semana, el docente tiene el rol de monitorear, supervisar, evaluar y retroalimentar estas actividades, además de atender los foros y las comunicaciones generadas en el aula virtual. 2 2T - Introducción a la microbiología - Al finalizar la sesión, el estudiante identifica los principios básicos de los microorganismos, como el papel que cumple en la naturaleza, la salud y la enfermedad, para adquirir conceptos básicos de la Microbiología Aprendizaje invertido AI - I: Se presenta el propósito de la sesión de aprendizaje. - D: Se presenta un video Microbiología en la Introducción a la microbiología y sus aplicaciones - Los estudiantes previos a la sesión han leído Morfología y estructura de los microorganismos, así mismo la elaboración de resúmenes sobre los principios básicos: conceptos, microorganismos, su estructura, función y clasificación. - En la sesión de clases los estudiantes exponen sobre el tema. - La docente monitorea a los equipos y aclara sus dudas. - Los equipos elaboran una infografía sobre el tema y lo subirán al aula virtual para su evaluación. - C: Metacognición, síntesis y retroalimentación. - Se realiza la retroalimentación sobre la microbiología como parte de la medicina, la industria alimentaria, la agricultura, la biotecnología. - Video Microbiología en la Introducción a la microbiología y sus aplicaciones - Revisa el aula virtual la lectura Morfología y estructura de los microorganismos - Video Microbiología en 5 minutos Introducción a la microbiología y sus aplicaciones - Elaboran un resumen 2P - Tinción Ziehl-Neelsen - Guía de laboratorio 2 Aprendizaje experiencial - I: Se realiza una recapitulación de la clase anterior. - Se presenta el propósito de la sesión de aprendizaje. - D: Se invita a los estudiantes para formar equipos de trabajo. - Se explica cómo se desarrollará la práctica. - Cada equipo desarrolla la guía de laboratorio 2, utilizan microscopio para visualizar las formas de las bacterias. - Siguiendo los pasos y la técnica de coloración, colorean sus láminas con la coloración Ziehl Neelsen. - Los estudiantes resuelven el cuestionario. - C: Metacognición, síntesis y retroalimentación. - Se sintetiza el tema sobre la importancia del reconocimiento bacteriano. - Guía de laboratorio 2 - Microscopios - Baterías de coloración de Ziehl Nelseen 3 2T - Morfología y clasificación bacteriana - Al finalizar la sesión, el estudiante identifica la morfología de las bacterias, incluyendo su forma, tamaño, agrupación y estructuras celulares, para el control de infecciones y prevención de las enfermedades Aprendizaje gamificado - I: Se realiza una recapitulación de la clase anterior con participación de los estudiantes. - Se presenta el propósito de la sesión de aprendizaje. - D: Se forman los equipos de trabajo y elaboran una maqueta señalando las partes de la bacteria. - Cada equipo prepara una actividad lúdica para describir las funciones de la bacteria. - Los equipos presentan la actividad y los estudiantes participan de manera activa. - C: Metacognición, síntesis y retroalimentación. - Se realiza la retroalimentación teniendo como base el trabajo de los equipos. - Video Estructura de una bacteria fácil y rápido.","medium"
"30736273.txt","./copied_originals/CONTR","CONTR","problemas, matemáticos, formación, profesores, matemático, formulación","presentamos","FORMULACIÓN DE PROBLEMAS MATEMÁTICOS EN UN ESQUEMA DE FORMACIÓN VIRTUAL PARA PROFESORES DE PRIMARIA Alexandra Bulla y Pedro Gómez En este documento, presentamos la formulación de los problemas matemáticos que son objeto de estudio del esquema de formación virtual Deconstrucción de problemas matemáticos: la resolución de problemas en la Educación Matemática para primaria1. Se diseñaron 12 proble-mas que permiten abordar temas relacionados con los cinco pensamientos matemáticos Ministerio de Educación Nacional MEN, 2006. Los problemas se caracterizan por aceptar diferentes estrategias para su solución y así promover la comprensión de las matemáticas que se aplican o emergen en una situación de un contexto matemático o no matemático. Diseñamos los problemas con el propósito de que, al analizarlos y convertirlos en tareas de aprendizaje, contribuyan al conocimiento matemático y didáctico de profesores de primaria que enseñan matemáticas. Los problemas tienen un nivel intermedio de dificultad que permite generar un reto de aprendizaje tanto para profesores, como para estudiantes. Es decir, los pro-blemas se pueden abordar en un espacio de formación dirigido a profesores de matemáticas en primaria y también se pueden llevar al aula para trabajar con estudiantes de este nivel educa-tivo. En lo que sigue, presentamos la formulación de los problemas matemáticos asociados al pensamiento matemático correspondiente. 1 El documento con la descripción del esquema de formación se encuentra en este enlace: http:funes.uniandes.edu.co16007 2 PENSAMIENTO NUMÉRICO Y SISTEMAS DE NUMERACIÓN Diseñamos cuatro problemas matemáticos que se relacionan con los temas números naturales y estructuras aritméticas, y números racionales. Los problemas La fábrica y Las ventas abordan el uso de operaciones entre números naturales adición, multiplicación y potenciación para dar solución a situaciones problema.","medium"
"39921813.txt","./copied_originals/CONTR","CONTR","amor, jóvenes, libro, formación, papel, humano","proponemos","LA FORMACIÓN PARA EL AMOR TRES DIÁLOGOS ENTRE JÓVENES ALFONSO LÓPEZ QUINTÁS 2 PRESENTACIÓN ESTE LIBRO quiere mostrar de forma muy accesible a los jóvenes el notable papel que está llamado a jugar el amor personal en el desarrollo de la personalidad humana. El ser humano vive como persona, se desarrolla y llega a plena madurez en la medida en que crea relaciones de encuentro. Nada más importante que saber con precisión qué es el encuentro, cómo se realiza, qué actitudes lo fomentan y cuáles lo hacen inviable. Es la cuestión tratada en la primera parte. Seguidamente, en la segunda parte, se ofrecen unos materiales que pueden servir de apoyo al libro El amor humano. Su sentido y su alcance, que está siendo utilizado en muy distintos centros de diversos países España, Norteamérica, Portugal, Brasil, Chile, Argentina, México, Inglaterra, Rusia... como libro base para adquirir una sólida formación ética en relación sobre todo a la vida amorosa. Para un mejor aprovechamiento de las páginas de este libro, proponemos a los lectores la siguiente forma de utilizar estos escritos: 1. Se plantean las Cuestiones, para hacerse cargo de un aspecto importante de la formación para el amor. 2. Los miembros del grupo leen el Coloquio en privado o en público repartiéndose los papeles como en una lectura de una obra teatral, a fin de aclarar una serie de ideas relacionadas con las cuestiones planteadas anteriormente. Obsérvese que Belén y Alberto juegan el papel de jóvenes ya formados en estos temas. Mónica, Pablo y Ana representan a jóvenes que desean tener ideas claras sobre el amor, pero tienen todavía dificultad en desprenderse de ciertas opiniones superficiales que flotan en el ambiente actual.","medium"
"40918031.txt","./copied_originals/CONTR","CONTR","this, space, urban, population, city, buenos","sin precedentes en; sin precedentes","This space - according to urbano-coloniales schemes originals - should be kept free of occupation, but due to population pressure was gradually occupied by those individuals who had not obtained a space in the central areas of the city. The purpose of this work is to observe and analyse in what ways this marginal area of Buenos Aires, was socially structured delving around issues such as; the characteristics of the population in the edges of the city, their residential patterns, value - material, social and symbolic - of housing in the colonial urban context, as well as issues arising from the population growth of the city and the consequent occupation of the urban ground in this period. For it we analyze, from the perspective of historical anthropology, the memorials sent by the harmed in 1770, -to the Cabildo and to the governor in order that the compensations are granted to them- en: AGN -A- Sobre indemnizaciones..., in which the plaintiffs specify their characteristics and their living conditions. It is necessary to indicate that as corollary of this particular conflict, was being resolved at a more general political level the organization and the regularity of the urban space, according to the new borbónicos schemes that brought metropolitan officials and were contested -with varying degrees of success- in the colonies. Key words: Colonial Buenos Aires downs of the river - estamental society - urban space Introducción Durante el siglo XVIII, la ciudad de Buenos Aires vivió un crecimiento sin precedentes en su historia urbana que se desarrolló tanto en el plano demográfico, económico, político, administrativo como estructural.","medium"
"40923645.txt","./copied_originals/CONTR","CONTR","tango, queer, baile, mujeres, buenos, estudios","el presente trabajo analiza","Improper politically pleasure. Feminism Passivity and queer tango in Buenos AiresPp. 49-58, en Versión. Estudios de Comunicación y Política Número 33marzo-abril 2014, ISSN 2007-5758http:version.xoc.uam.mxPlacer políticamente incorrectoPasividad y feminismo en eltango queer de Buenos AiresResumen: Durante las dos primeras décadas del siglo XX el tango atravesó un proceso de normativización del baile. Mediante la pautación coreográfica se esta-blecieron de manera precisa los comportamientos corporales según los géneros, se delimitaron dos roles muy diferentes entre sí: uno para los varones y otro para las mujeres; el rol asignado a las segundas respondía a nociones tales como debili-dad y pasividad del cuerpo femenino. Durante la última década, 2000-2010, estas asignaciones fijas se han ido modificando. Entre otras, la práctica lesbo-feminista de tango queer propuso desexualizar los roles de la danza. No obstante, varias de sus practicantes prefieren bailar en el rol tradicional. Cómo se puede interpre-tar esta elección? Es posible comprenderla solamente como marca de discipli-namiento corporal? En qué reside el placer del baile en un contexto asociado al activismo de género? Qué dirían los postulados feministas acerca de este placer? El presente trabajo analiza estas experiencias en relación con las representacio-nes contemporáneas sobre la emancipación femenina. Estudios de Comunicación y Política Número 33marzo-abril 2014IntroducciónEn el año 2000 inició una experiencia de baile del tango entre lesbianas organizada por la bailarina Maria-na Docampo. La práctica fue creciendo de a poco y alre-dedor del año 2005 se le denominó tango queer. En un principio, la intención fue crear un espacio que posibili-tara este tipo de baile entre mujeres, mujeres que querían bailar con otras mujeres, algo que hasta el momento era impensable realizar en las milongas.","medium"
"41069578.txt","./copied_originals/CONTR","CONTR","trabajo, conflictividad, argentina, reclamos, aéreas, sector","proponemos","Si bien estos reclamos ocuparon un lugar central en la dinámica laboral cotidiana, nos enfocaremos en los conflictos abiertos por la eliminación de puestos de trabajo, reducciones salariales yo quita de derechos y los rasgos que asumió esa conflictividad. Nos proponemos analizar las transformaciones de la actual pandemia en el transporte aéreo a partir de dos ejes de investigación en curso: a la ofensiva de las compañías aéreas ante la retracción de la actividad en el plano global y nacional y el avance sobre las condiciones de trabajo; y b las respuestas sindicales en Argentina y las dinámicas de conflictividad en el sector, aspecto que ya hemos abordado en investigaciones previas Cufré, 2018; Miguel, 2019. Para ello examinamos las políticas empresarias Figari, 2017 de LATAM Argentina y del Grupo Aerolíneas Argentinas. Por su relevancia social y política, la aerolínea de bandera es el único caso abordado desde los estudios del trabajo Miguel, 2019; Cufré, 2018; Luna, 2017; y Troncoso, 2017, mientras que en el caso de LATAM Argentina no existen producciones previas. De modo que el análisis exploratorio que aquí presentamos es la primera contribución a esta área de vacancia. La respuesta para afrontar la crisis aerocomercial en 2020 consistió en un plan de reestructuración que fusionó las estructuras operativas de Austral AU y Aerolíneas Argentinas AR, las dos operadoras aéreas que integran el grupo económico junto a JetPaq 9 Nava y Grigera 2020 también elaboran un análisis de conflictividad social entre los meses de enero y julio de 2020 distinguiendo tipo de sector, sujeto de los reclamos y tipo de demanda.","medium"
"41132252.txt","./copied_originals/CONTR","CONTR","ambiental, derecho, nacional, políticas, universidad, provinciales","proponemos","Directora del Instituto de Derecho Ambiental de la Facultad de Derecho y Ciencias Sociales de la Universidad Católica de Córdoba. Contacto: dramartajuliagmail.com Abogada UNC, Magister en Derecho Ambiental y Urbanismo por la Universidad de Limoges Francia, Especialista en Derecho Ambiental UNL, Doctoranda en Ciencia Política en el Centro de Estudios Avanzados CEA-UNC, Becaria Doctoral del CONICET. Docente en la Facultad de Ciencias Económicas, Jurídicas y Sociales de la Universidad Nacional de San Luis. Contacto: eugenia.perezcuberogmail.com 1MERINO, MAURICIO y CEJUDO, GUILLERMO . M. 2010 Introducción En: MERINO, M Y CEJUDO G. M comp. Problemas, decisiones y soluciones: Enfoques de Política Pública, Fondo de Cultura Económica, Centro de Estudios Económicos, México, 2010, p. 33. jerarquía y visibilidad en las gestiones gubernamentales provinciales, la dimensión ambiental viene extendiéndose y desarrollándose para gestionar la temática. 2 Asimismo, en la manifestación jurídica de las políticas ambientales podemos afirmar por una parte que se produce un enorme impacto en el sistema jurídico con la incorporación de la cláusula ambiental en la Constitución Nacional y con el dictado de las leyes de presupuestos mínimos a nivel nacional. Por otra parte, en su manifestación jurídica en las distintas provincias se observa desde su regulación en las constituciones provinciales, en leyes provinciales generales de ambiente y en la regulación específica de los recursos naturales de su territorio mediante un importante desarrollo normativo provincial, que en algunas provincias cuenta con material normativo ambiental muy relevante, en muchos casos pioneras en el diseño de normativas ambientales. En el presente trabajo nos proponemos profundizar algunos aspectos de las políticas ambientales formuladas en normas, describiendo la extensión y alcance de las políticas expresadas en el marco normativo ambiental nacional, la incidencia y condiciones que establecen esas políticas a las provincias, para destacar el camino que transcurre desde la formulación hasta la ejecución de las normativas en el territorio.","medium"
"42415388.txt","./copied_originals/CONTR","CONTR","derecho, arte, iusars, vinculación, filosofía, necesaria","proponemos","135 IUSARS: ACERCA DE LA NECESARIA Y PROBLEMÁTICA VINCULACIÓN ENTRE DERECHO Y ARTE UNA LECTURA DESDE LA HISTORIA DE LA FILOSOFÍA DEL DERECHO Héctor G. ANA DOBRATINICH Fecha de recepción: 10 de julio de 2016 Fecha de aprobación: 5 de septiembre de 2016 Resumen La IUSARS, como necesaria y problemática vinculación entre Derecho y Arte analizada desde posturas de pensamiento diferentes, es innegable y nos conduce a dar cuenta y establecer cómo se dan esas relaciones. La relación se dará dialécticamente donde esté en primer término la unidad originaria, y establemente donde ocurra una evolución normal de retroalimentación. Luego pasa por el conflicto y ruptura trasformadora para, en una instancia final, lograr una síntesis superadora donde las diferencias desencontradas se reconcilian de un modo enriquecedor, distinto a los momentos anteriores. En este punto es donde la IUSARS es fin y principio de una nueva dialéctica que permitirá su constante movilidad. Considerando pues toda esta fuerza móvil que se produce entre Derecho-Arte es que nos proponemos hacer un recorrido histórico trabajando sobre las tríadas que permiten y obligan su movimiento. Partiendo del supuesto de la vinculación entre Derecho y Arte IUSARS, nos preguntamos qué tipos de vinculaciones hay entre ellos y de qué manera evoluciona o transcurre esta vinculación. Palabras clave Filosofía del Derecho Derecho del Arte Historia del Derecho cultura Abogado graduado de la Universidad Nacional de Tucumán UNT Argentina y maestrando en Filosofía del Derecho y Doctorando en Derecho UBA. Investigador del Consejo Nacional de Investigaciones Científicas y Técnicas y del Instituto de Investigaciones Jurídicas y Sociales Ambrosio L.","medium"
"46522174.txt","./copied_originals/CONTR","CONTR","diversidad, familiar, familias, propuesta, figura, tipos","la aportación","Con nuestro Trabajo de Fin de Grado pretendemos contribuir a la erradicación de estereotipos y prejuicios e interiorizar la diversidad familiar como algo constitutivo de nuestra sociedad; esto se llevaría a cabo mediante una Unidad Didáctica llamada Familias diversas, familias unidas. En esta propuesta se exponen diferentes actividades lúdicas y motivadoras que ayudarían a los alumnosas a conseguir los objetivos propuestos, intentando en todo momento crear actitudes de respeto y tolerancia. Con motivo del Covid-19 se ha hecho una propuesta alternativa de cómo se llevaría a cabo nuestra UD desde casa. La aportación de las madres extranjeras 1, 71 hijosmujer ha sido fundamental para paliar la natalidad critica de las madres españolas. ........ 14 Figura 3. Tipos de hogares 2017 ............................................................... 15 Figura 4. Tipos de hogares Monoparentales en miles, 2017 ..................... 15 Figura 5. Tasas de Nupcialidad 1979 - 2017 ............................................ 16 3. 3 Tipos de familias y diversidad familiar .......................................................... 17 3. 4 Desarrollo y análisis ....................................................................................... 19 3. 4. 1 La diversidad familiar en Educación Infantil ........................................... 19 3. 4. 2 Literatura Infantil: Evolución de la Diversidad familiar desde los hermanos Grimm ............................................................................................................. 20 3. 4. 3 La legislación educativa y Diversidad familiar a nivel internacional y nacional ........................................................................................................... 22 A Normativa a nivel internacional ................................................................. 22 B Normativa a nivel nacional ........................................................................ 23 C La legislación educativa y Diversidad familiar en Castilla y León ............... 24 4. PROPUESTA DE INTERVENCION ............................................................... 26 1. Justificación .................................................................................................. 26 2. Temas transversales ...................................................................................... 27 La importancia de trabajar la diversidad familiar en las aulas de Educación Infantil 5 3.","medium"
"58030530.txt","./copied_originals/CONTR","CONTR","seno, empuje, ecuación, siguiente, ángulo, valor","como aporte","En la Figura 2-2 se han determinado los ángulos entre las fuerzas actuantes para luego poder relacionarlas, obteniendo lo siguiente: En la Figura 2-3 se han relacionado todas las fuerzas actuantes formando un equilibrio de estas, una vez determinados los ángulos internos del triángulo es posible obtener una ecuación que relacione todas las variables. Para determinar esta ecuación utilizaremos la ley de senos, entonces se tiene lo siguiente: seno seno Ea Por lo tanto: . seno seno La ecuación 2. 0 puede ser representada de la siguiente manera, teniendo en cuenta que las funciones trigonométricas de un ángulo son iguales a las co-funciones del ángulo complementario: cos . seno La superficie de falla crítica es aquella que lleva el valor de empuje activo al máximo, entonces el valor del empuje es la derivada de la fórmula 2. 0 con respecto al ángulo ρ, ya que de esta variable depende el empuje activo máximo. d dEa Derivando la ecuación con respecto a ρ se obtiene el valor máximo del empuje activo: En donde: . . 1.. isenoseno isenoseno senoseno seno Ka En el estado pasivo la inclinación del empuje y de la reacción se modifica y se invierte, no se desarrollara el estado pasivo ya que no es motivo de estudio en el presente trabajo de investigación. Como se mencionó anteriormente se desarrollara el método más utilizado en el campo profesional, así mismo cabe resaltar que en el análisis de las estructuras de suelo mecánicamente estabilizado no se toma en cuenta el empuje pasivo, son muy raros los casos en donde se considera esta fuerza como aporte para la estabilidad externa.","medium"
"59781747.txt","./copied_originals/CONTR","CONTR","liberalismo, imprenta, chile, leyes, universidad, prensa","este artículo presenta","liberalismo y prensa: leyes de imprenta en el cHile Patricio ibarra cifuentes Universidad Bernardo O Higgins, Santiago, Chile Revista de Estudios Histórico-Jurídicos Sección Historia del Derecho Patrio Chileno pp. resumen Este artículo presenta un análisis general de la legislación chilena de imprenta en el siglo XIX y su relación con la expansión de los derechos de los individuos, durante los procesos de la Independencia y de la instauración del Estado Nacional. Asimismo, explora en los cambios y continuidades conceptuales y punitivas de esas leyes en tres momentos de la consolidación del liberalismo chileno: en el inicio 1810 1830, la medianía 1840 1850 y consolidación 1870 1880. palabras clave Liberalismo Prensa Leyes de imprenta Abusos de imprenta. Doctor c en Historia de Chile por la Universidad de Chile. Becario Conicyt. Centro de Estudios Históricos, Dirección de Investigación y Relaciones Internacionales, Universidad Bernardo O Higgins. Correo electrónico: patricio.ibarraubo.cl. recibido el 9 de septiembre y aceptado 26 de julio de 2014 i. introducción El arribo del liberalismo a Latinoamérica de la mano de la revolución de la Independencia a inicios del siglo XIX, supuso la introducción de un nuevo paradigma político que descansaba en la progresiva toma de protagonismo por parte de los individuos en la vida pública de los nacientes Estados Nacionales. Pese a la ruptura producida en la guerra por la emancipación, se produjo una lenta transición desde las formas de gobierno y participación del Antiguo Régimen, fueron cediendo terreno a las modernas, asociadas al Estado Nación. La figura del vecino colonial emparentada con la representación corporativa frente a la autoridad real, dio paso al ciudadano republicano, portador de derechos y obligaciones en el ámbito político y económico1.","medium"
"60153360.txt","./copied_originals/CONTR","CONTR","índice, lealtad, promotores, vestas, resultados, netos","el modelo desarrollado","Eric González Rodríguez y Juan B. Garza - 423 - Constructo Inependiente 2: Nivel de Lealtad; utiliza el modelo desarrollado por la compañía danesa Vestas donde correlaciona en una matriz los resultados de dos preguntas, la primera, Qué valores y la segunda, En conjunto, que tan satisfactoria ha sido la cooperación que has tenido diferentes calificaciones, 100, 75, 50, 25 y 0, al igual que en el punto anterior las calificaciones más altas son las más positivas en cuanto a percepción de lealtad. Constructo Dependiente: IPN Índice de Promotores Netos o NPS de sus siglas en inglés. Medición basada en una sola pregunta. Qué tan probable es que usted recomendaría empresa X a un amigo o colega?, en base al resultado de esta pregunta se identifican a los clientes promotores, pasivos y detractores. Utilizando el escalamiento de 1 a 10. De acuerdo a la definición de Reichheld. Objetivo General Evaluar si existe alguna relación significativa entre la satisfacción y el índice de promotores neto. Medir el Índice de Promotores Netos en una empresa manufacturera. Evaluar si existe alguna relación significativa entre la lealtad método Vestas y el índice de promotores netos de Reichheld. Por último, con base en los resultados estadísticos de este análisis multivariado, discutir los resultados con la finalidad de establecer prácticas organizacionales en empresas que podrían contribuir en la satisfacción del cliente. Justificación El valor de esta investigación se encuentra en el potencial de utilidad de un modelo adecuado para empresas manufactureras, que permita realizar un diagnóstico de la relación de la satisfacción del cliente y del índice de lealtad de Vestas con el índice de promotor neto de Reichheld y que sirva de guía para establecer estrategias de mercado con la finalidad de mantener la lealtad de clientes actuales y atraer clientes futuros creando mayor crecimiento en las empresas.","medium"
"60714991.txt","./copied_originals/CONTR","CONTR","múltiples, secularizaciones, secularización, dimensiones, autores, martin","nuestra propuesta","SOCIOLOGÍA HISTÓRICA 72017: 291-319 Secularizaciones múltiples1 Multiple secularizations Javier Gil Gimeno Universidad Pública de Navarra RESUMEN El presente artículo cuestiona si podemos usar el apelativo múltiples para referirnos a la secularización como hecho social. Para ello, acudimos al trabajo de cinco reconocidos autores -Peter Berger 1967, Larry Shiner 1967, David Martin 1969, José Casanova 2012 y Charles Taylor 2014; 2015 que, desde la segunda mitad del siglo pasado hasta la actualidad, han propuesto diferentes dimensiones de análisis asociadas a la secularización. El estudio de estas dimensiones será el núcleo central de nuestra propuesta. Una vez realizada esta tarea epistemológica por separado llegaremos a la conclusión, en la que se confirmará la hipótesis de partida y en la que también propondremos cuatro dimensiones para estudiar dicho fenómeno. El origen de estas dimensiones lo encontramos en el trabajo realizado previamente con nuestros cinco autores. PALABRAS CLAVE: Secularizaciones Múltiples, Modernidades Múltiples, Secularización, Sociedad 1No es nuestra intención apropiarnos del término secularizaciones múltiples, tampoco defender que hemos sido los primeros en utilizarlo. Son numerosos los autores que lo han sobrevolado, utilizando denominaciones similares como: historias de secularización Martin 2005, historias múltiples o Religión y modernidades múltiples Berger 2014. Pero es Casanova 2012 quien recoge en primer lugar el término secularizaciones múltiples, aunque sin desarrollarlo. David Martin, The religious and the secular INTRODUCCIÓN En el año 2000, Shmuel N. Eisenstadt publicó en la revista Daedalus un artículo titulado Multiple Modernities. En él, el sociólogo israelí señalaba que este nuevo concepto asume que el mejor modo para comprender el mundo actual ... es verlo como una historia de constante constitución y reconstitución de una multiplicidad de programas culturales Eisenstadt 2000: 2.","medium"
"61108123.txt","./copied_originals/CONTR","CONTR","derecho, acceso, información, materia, administrativa, freedom","de forma inédita; nunca antes","13 En Dinamarca, por el contrario, hubo que esperar a 1970 para introducir en el ordenamiento normativo la legislación aplicable a esta materia. Acto seguido, nueve días después aparecerá el último país escandinavo, Noruega. ...tanto en Noruega como en el conjunto de los ordenamientos nórdicos, le es asignada a la Administración la difícil tarea de hacer compatible en cada caso concreto el ejercicio del derecho de acceso a la documentación administrativa con la protección de aquellos intereses públicos y privados cuya defensa le han sido legalmente encomendados y cuya preservación y amparo no deben ser olvidadas so capa de una mal entendida transparencia3. No podemos dejar de lado la influencia que han tenido sobre este derecho los países del common law, como Estados Unidos y Gran Bretaña. Si bien Estados Unidos en su Constitución de 1787 y en su I Enmienda de 1791 introducida por el Bill of Rights, garantiza una libertad de prensa, no lo hace con respecto al derecho a la información, a diferencia de la Ordenanza Real Sueca. Fue en el año 1966 a través de la Freedom of Information Act, cuando se plasmó un derecho efectivo de acceso a la documentación administrativa, ...se pretendía, de una parte, paliar la insuficiencia manifiesta de la regulación precedente, y de otra, favorecer el acceso más generalizado posible a la información administrativa concretando cuáles habían de las excepciones que cupiera oponer al principio de transparencia4. Si bien el hecho de la creación de una legislación para esta materia es importante, no representa un hecho de vital importancia como fue lo que sucedió en 1972 de forma inédita y nunca antes vista en materia de derecho de acceso a la información; la creación de un órgano encargado de velar por la eficacia práctica en la aplicación de la FOIA Freedom of Information Act, denominado Freedom of Information Clearing House FOICH, independiente de la Administración, que tiene como objetivo prestar auxilio a los peticionarios que no hayan conseguido que se le satisfaga la demanda de información.","medium"
"61112453.txt","./copied_originals/CONTR","CONTR","apuleyo, otra, propiedades, tierra, ciudad, posiblemente","la contribución","6. Tenía también casas de campo, ricamentedecoradas, a las que se retiraba a descansar y en una de ellas se celebrósu matrimonio con Apuleyo 78. 5; 67. 4, 87. 9-10, 88. 1. Por otra parte, erapropietaria de grandes propiedades de tierra lejos de su ciudad, en tornoa unas 100 millas 148 Km23 44. 4-6, posiblemente con otra casa decampo en su interior. Posteriormente nos refiere Apuleyo que comprópersonalmente por 60. 000 sestercios una propiedad a su nombre y autori-zada por su tutor Casio Longino, y de la que ella paga la contribución alcuestor de la ciudad, un tal Corvino Céler24. En definitiva, estas referenciasdan cuenta de la importancia de las posesiones de esta rica africana y desu gran fortuna por mucho que el sofista en ocasiones intente aminorarlasegún su conveniencia. En otros pasajes, Apuleyo aporta algunas noticias sobre la forma deexplotación de estas propiedades y los diferentes tipos de siervos que tra-bajan los campos, con lo que tenemos una información relevante de lossistemas de explotación de la tierra en África25. Es verdad, que al ser unMARÍA JOSÉ HIDALGO DE LA VEGAEL SOFISTA APULEYO DE MADAURA Y LA MEMORIA: CONSTRUCCIÓN DE LA IMAGEN DE SU ESPOSA EMILIA PUDENTILA, UNA ARISTÓCRATA AFRICANA20522. Las donaciones entre cónyuges no estaban permitidas Ulpiano, Disputationumlibri VI. 1. Cf. LAMBERTI, Fca.: Suggestioni in tema di praesumptio Munciana, Rivista diDiritto Romano, V, 2005, pp. 1-25, esp. pp. 23-24. 23. Posiblemente estaba situada en el Gebel, al sur de Tenadaza, cf. BIRLEY, A.: op. cit., p. 28. 24. Como sabemos estos impuestos eran una fuente importante de ingresos para lashaciendas ciudadanas o municipales y una expresión de autonomía de las ciudades.","medium"
