source_file,source_path,category,keywords,key_phrases,snippet,confidence
41016431.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"materia seca total, rendimiento, interacciones, análisis de varianza, precipitaciones, temperaturas",El análisis de las variables MS total y Rto denotaron la interacción de los factores; La precipitación acumulada desde diciembre 2017 hasta abril 2018 fue de 372 mm; La MS total se incrementó cuando no hubo presencia de malezas,"Condición agrometeorológicaDurante la campaña agrícola las preci-pitaciones fueron inferiores a lo normal y las temperaturas, tanto máximas como mí-nimas, levemente superiores a los registros históricos. La precipitación acumulada des-de diciembre 2017 hasta abril 2018 fue de 372 mm, un 40,4  menos de las Pp histó-ricas. Considerando que un cultivo de soja tardío siembra de diciembre necesita en promedio 454 mm para completar exitosa-mente su ciclo 6; bajas en el rendimien-to logrado pueden asociarse fuertemente a 58  Revista FAVE - Ciencias Agrarias 18 2 2019M. Pietrobón et al.este factor climático. Las temperaturas no estuvieron por encima de los rangos de óp-timo desarrollo -temperaturas óptimas entre 25 y 35 C y, máxima de 40 C 13-. Sin embargo, su principal efecto fue el acorta-miento del ciclo de cultivo al acumular más rápidamente los requerimientos térmicos para pasar de una fase de desarrollo a otra.Materia seca total y rendimientoEl análisis de las variables MS total y Rto denotaron la interacción de los factores en su respuesta. Para MS total se determi-naron interacciones entre VM P 0,0046 y DEES P 0,0182 Tabla 1. Con rela-ción al Rto se encontró interacción signifi -cativa entre todos los factores involucrados VDEESM, P 0,0375 Tabla 1.Tabla 1. Materia seca total MS total, rendimiento Rto, efi ciencia de uso de la radiación EUR y efi ciencia de uso del agua EUA del cultivo de soja",high
41032910.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"rendimientos, DIM, CI50, CIM, extracto metanólico, juliflorina, juliprosineno, pinitol, CL50","La mayor recuperación de materia seca se registró para el fMeOH de P. ruscifolia 11,33  0,05; El fMeOH de P. ruscifolia fue el único de los 4 extractos investigados que generó halos de inhibición; El análisis por RMN permitió identificar la estructura de los alcaloides como juliflorina B2 y juliprosineno B4 y el ciclitol B5 como pinitol","Rendimientos obtenidos para los extractos vegetalesSe obtuvieron 4 extractos a partir del material vege-tal de P. ruscifolia. Los rendimientos obtenidos se informan en tabla 1. La mayor recuperación de ma-teria seca se registró para el fMeOH de P. ruscifolia 11,33  0,05.Solvente Índice de Polaridad Rendimiento  pp n-hexano H 0,1 8,0 Diclorometano dCM 3,1 4,1 Acetato de etilo AE 4,4 6,4 Metanol MOH 5,1 11,33 Tabla 1.- Rendimientos obtenidos para los extractos de las especies investigadasSe indica en la segunda columna desde la izquierda de la tabla la polaridad de los solventes usados en la extracción de los materiales vegetales.42Gómez y col.Evaluación de la actividad antifúngica de los ex-tractos vegetalesEl fMeOH de P. ruscifolia fue el único de los 4 ex-tractos investigados que generó halos de inhibición en bioautografías de siembra puntual en todas las cepas de Aspergillus ensayadas, con diámetros com-prendidos entre 1,69 y 3,23 mm. Las DIM asociadas a esos halos se ubicaron en el intervalo de 50-200 μg. En el rango de concentraciones ensayado, el fMeOH inhibió el 50  del crecimiento de todas las cepas de Aspergillus CI50  58,7.-2,97μgml y suprimió totalmente el crecimiento de 5 de las cepas CIM750-1500 μgml. Los valores de DIM, CI50 y CIM registrados en los ensayos de microdilución se pre-sentan en la tabla 2.Aislamiento e identificación de los constituyentes antifúngicos de P. ruscifoliaLas fracciones obtenidas por cromatografía en columna, se combinaron en 8 grupos, F1-F8 Figu-ra 3. F6 y F7 resultaron con actividad antifúngica mostrando F6 halos de mayor diámetro 6,2 mm para A. flavus y 6,1 mm para A. niger que F7 5,3 mm para A. flavus y 5,0 mm para A. niger Figu-ra 4. El rendimiento de F6 fue de 7,48  0,03  pp. La CCF de dicha fracción antifúngica, puso en evidencia la presencia de 5 bandas de diferentes Rfs B1-B5 que fueron separados por cromatografía preparativa en capa fina. Los Rfs e identidad química de las bandas se muestran en la figura 5. El análisis por RMN permitió identificar la estructura de los alcaloides como juliflorina B2 y juliprosineno B4 y el ciclitol B5 como pinitol Figura 6.Toxicidad sobre Artemia salinaLa CL5O del fMeOH de P. ruscifolia sobre A. salina fue de 1829,26 μgml.",high
41041372.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"resultados, desafían severamente, no se identificó ningún clado, análisis de cráneo brindaron estimaciones, Los análisis",cuyos resultados desafían severamente la hipótesis de monofilia de los Notohippidae; no se identificó ningún clado que agrupe a los Rhynchippinae; Los análisis de cráneo brindaron estimaciones de masa a partir del tamaño del centroide; los resultados que arrojaron los análisis de la mandíbula sugieren,"7.3.1  Análisis de mesodesgaste dental A partir del primero de los análisis discriminantes utilizando dieta como variable de clasificación se obtuvieron las dos funciones que mejor explican la variabilidad de los datos, de las cuales la primera lo hizo en un 98,4  lambda de Wilks de 0,094 p0,001. Por su parte, la correlación canónica de 0,945 indicó que las variables discriminantes fueron efectivas en la separación de los grupos y que el solapamiento es bajo. El análisis indicó también que la variable discriminante con mayor peso en la función 1 fue la obtenida a partir de la transformación de la proporción de individuos con cúspides agudas 0,791. El 96,3 de los individuos fueron reclasificados correctamente por la función Giraffa camelopardalis fue reclasificada como de alimentación mixta siendo un ramoneador. R. equinus fue clasificado como pastador de acuerdo a uno de los escenarios línea de corte 0,1 con una probabilidad posterior de 0,988. En el caso de los otros dos escenarios líneas de corte de 0,03 y 0,05, fue clasificado como de alimentación mixta con una probabilidad posterior de 0,747 y 0,523 respectivamente Fig.107 A. Por su parte, utilizando hábitat como variable de clasificación Fig.107 B, la primera de las funciones discriminantes explicó la variabilidad en un 89,4 lambda de Wilks de 0,332 p0,001. Por su parte, la correlación canónica de 0,779 indicó que las variables discriminantes fueron menos efectivas en la separación de los grupos y que el solapamiento fue mayor que el caso anterior. En este caso, la variable discriminante con mayor peso en la función 1 fue la obtenida a partir de la transformación de la proporción de individuos con relieve oclusal alto 1.097. El 81,5 de los individuos fueron reclasificados correctamente por la función, aunque solo 55,6 de los casos fueron clasificados correctamente por el procedimiento de validación cruzada. R. equinus fue clasificado como de hábitat o ambientes abiertos, con una mayor probabilidad posterior 0,810 bajo la línea de corte de 0,05. 328 Por su parte, el análisis jerárquico de conglomerados Fig. 108 arrojó cuatro grupos principales, dos grandes grupos de pastadores, un grupo de ramoneadores y un grupo de alimentación mixta. R. equinus evaluado bajo la línea de corte 0,1 se ubicó dentro del segundo grupo de pastadores junto a los representantes de los géneros actuales Hippotragus, Redunca y Kobus Bovidae, Artiodactyla y a los fósiles Archaeohyrax 0,1, Federicoanaya 0,1 y Trachytherus. Evaluado bajo las líneas de corte 0,03 y 0,05, R. equinus se agrupó junto las especies de alimentación mixta Capricornis sumatrensis, Ovibos moschatus, Nanger granti, Eudorcas thomsoni, Taurotragus oryx, Cervus canadienses y Aepyceros melampus, y a los fósiles Federicoanaya 0,05 y Archaeohyrax 0,05. El clado también incluyó a los ramoneadores Giraffa camelopardalis y Tragelaphus scriptus.",high
42409834.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"resultados, maestras observadas, contextos lingüísticos, discursivos, similares, diferencias estadísticamente significativas",Los resultados de este estudio pusieron de manifiesto; las maestras observadas en nivel inicial y primer grado generaron contextos lingüísticos y discursivos similares; no evidenció diferencias estadísticamente significativas; La aplicación de la prueba Wilcoxon no mostró diferencias,"Los resultados de este estudio pusieron de manifiesto que en las clases de ciencias naturales las maestras observadas en nivel inicial y primer grado generaron contextos lingüísticos y discursivos similares durante la enseñanza espontánea de palabras a sus alumnos. (...) Si consideramos las propiedades léxicas que caracterizan el entorno lingüístico al que están expuestos los alumnos en las clases de ciencias naturales, la Figura 1 muestra que las maestras de jardín de infantes hablaron más que sus pares de primer grado. Es decir que, cuando desarrollaron la unidad temática Ciclo del agua, las docentes de nivel inicial proporcionaron un mayor número total de palabras (2641 vs. 1405) y de tipos distintos de palabras (495 vs. 417) que las maestras de primaria. Sin embargo, la aplicación de la prueba no paramétrica Wilcoxon no evidenció diferencias estadísticamente significativas entre ambos niveles de la escolaridad ($Tokens: W = 4,00, p = .6667$ y $Types: W = 5,00, p = .9999$). (...) Si tenemos en cuenta, el porcentaje de turnos de habla que las maestras destinaron a enseñar palabras de manera espontánea a sus alumnos, los datos presentados en la Figura 2 muestran que las docentes de nivel inicial utilizaron, en promedio, el 41 % del total de sus intervenciones para explicar, corregir y/o reparar vocabulario. Por su lado, las docentes de primer grado solo emplearon el 7 % promedio de sus turnos. (...) Tal como se observa en la Figura 3, las maestras de ambos niveles de la escolaridad dedicaron la mayor parte de sus intervenciones a añadir más información a la proporcionada por uno o varios alumnos en los turnos posteriores, generando de este modo procesos de enseñanza a través de la conversación (jardín: 49 % vs. primer grado: 60 %). (...) Finalmente, la Figura 4 muestra que las docentes de nivel inicial fueron las únicas que proporcionaron información fonética (4 %), prosódica (2 %), del contexto situacional (17 %) y de conocimiento previo (5 %)",high
42415388.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"períodos, 1853-1880, 1880-1930, 1930-1976, 1976-1994, obras artísticas, vinculaciones","Los períodos que se pueden establecer a nuestro parecer, son; 1853-1880: el Derecho se apoya en un iusnaturalismo; 1880-1930: a un Estado moderno consolidado; 1930-1976: producciones tales como; 1976-1994: surge la positivización radical","Los períodos que se pueden establecer a nuestro parecer, son: a 1853-1880: el Derecho se apoya en un iusnaturalismo como sinónimo de normalidad nacional y organización en torno a la primera Constitución Nacional, pasando a una etapa de ruptura plasmada en positivismo normológico signado por la codificación civil de Vélez Sarsfield y las primeras pinceladas por el intento de formación de un Estado moderno. b 1880-1930: a un Estado moderno consolidado, signado por la idea de orden representada en las normativas positivistas, se le contraponen el debate entre las clases de elite y su intento de conservación de las tradiciones que se ven amenazadas por los grandes movimientos sociales y la inmigración que intenta ascender tanto económica como socialmente. c 1930-1976: (...) se transita por un iusnaturalismo de bases sociales y populares, generando hacia los años sesenta la modernización de las prácticas y las estéticas con rupturas de orden lineal de la historia, multiplicidad de puntos de vista y la injerencia de discursos del psicoanálisis, la sociología, entre otros. d 1976-1994: surge la positivización radical en el universo jurídico y con ello también la crisis de la representación de las nuevas formas narrativas. La cultura se organiza de modo autoritario censurando las creencias, juegos y libertades del arte literario. Se busca salidas superadoras a través de teorías integrativistas y post-positivistas críticas o neoconstitucionales con fuertes cuestionamientos hacia las experiencias del pasado y una percepción disconforme sobre la desigualdad material entre los individuos. (...) teniendo su momento más acabado en la Reforma Constitucional del año 1994.",high
45490488.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"resultados, parámetros ambientales, datos biométricos, ciclo gametogénico, composición bioquímica, desarrollo embrionario","PARÁMETROS AMBIENTALES DE LAS ZONAS DE MUESTREO; DATOS BIOMÉTRICOS, PESO SECO E ÍNDICE DE CONDICIÓN; CICLO GAMETOGÉNICO; COMPOSICIÓN BIOQUÍMICA; DESARROLLO EMBRIONARIO Y LARVARIO","en la población de Camariñas con respecto a las otras dos, el valor del Índice de Condición visceral es significativamente mayor en la población de O Grove submareal. 00,010,020,030,040,050,06otoño invierno primavera veranoarcoseno I.C.G.Camariñas O Grove submareal O Grove intermareal0,060,080,10,120,140,160,18otoño invierno primavera veranoarcoseno I.C.V.Camariñas O Grove submareal O Grove intermareala b bb bbaab aa a a b ca aab bba b a FIGURA 3.10: Índice de Condición gonadal arriba y visceral abajo en arcoseno en las tres poblaciones estudiadas de V. pullastra. Diferentes letras representan diferencias significativas entre los valores del Índice de Condición en la misma estación del año. 3. Ciclo reproductivo 52 3.3.3 CICLO GAMETOGÉNICO 3.3.3.1 DESCRIPCIÓN DEL CICLO GAMETOGÉNICO Para el estudio del ciclo gametogénico se ha utilizado la escala descrita en el apartado de Material y Métodos. En las figuras 3.12, 3.13, 3.14 y 3.15 se muestran varias fotografías de la gónada de individuos de estas poblaciones. Después de la observación de las preparaciones se ha eliminado de la escala el estadio 0, o de reposo sexual, que en otras especies se caracteriza por la abundancia de tejido conjuntivo, y ausencia de folículos y gametos.",high
45963991.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"85.283 caninos, prevalencia general, 8,71, Argentina, 41,3","Las muestras tomadas y reportadas en los diferentes artículos correspondieron a 85.283 caninos; La prevalencia general a nivel de Sudamérica fue del 8,71; siendo Argentina el país que presentó una prevalencia de 41,3","Se realizó la recolección de 29 artículos siendo cada artículo, un estudio de seroprevalencia a nivel de diferentes países distribuidos en Sudamérica, se tuvo en cuenta que algunos artículos mostraban una prevalencia diferente con respecto a diferentes métodos diagnósticos. Estos artículos fueron filtrados de acuerdo a la fecha de publicación los cuales estuvieron entre los años 2009 y 2019. Los resultados globales, generales, por técnica, por país, por sexo, por raza, se calcularon como un promedio ponderado de acuerdo al número de individuos que se tuvieron en cuenta en cada estudio. La mayor cantidad de reportajes sobre prevalencia de leishmaniosis en Sudamérica fue en Brasil con 7 artículos, los países que menos reportajes mostraron fueron Ecuador, Argentina, Uruguay, Bolivia, Surinam, La Guyana Francesa con 1 articulo cada uno, el resto de información se puede observar en la imagen 1. 12 Fig.1 Cantidad de artículos evaluados por ciudades en Sudamérica. La técnica de diagnóstico más usada reportada en cada uno de los diferentes artículos fue la PCR en 12 casos, las menos usadas fueron la Speed Leish y la DAT en 1 caso, se anexa el resto de la información en la imagen 2. Fig.2 Métodos diagnósticos usados en cada uno de los diferentes estudios en Sudamérica. 758112102468101214METODOS DIAGNOSTICOS.54731 131 1 101234567813 Las muestras tomadas y reportadas en los diferentes artículos correspondieron a 85.283 caninos, de los cuales 3.923 caninos fueron sexados, 1.485 fueron hembras y 2.438 eran machos, solo se obtuvo información sobre la raza de 3.027 caninos entre los cuales 2.611 eran mestizos y 416 eran de raza pura. La prevalencia encontrada en general para Latinoamérica considerando todos los artículos fue del 8,71, con un error estándar del 0,19. De los positivos el 79,61 fueron mestizos y el 20,39 fueron de razas conocidas de acuerdo como se observa en la imagen 3.",high
45989612.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,resultados esperados,4. Resultados esperados,"Respecto al objetivo específico No. 1 podemos evidenciar en la Introducción y puntos siguientes los beneficios cualitativos y cuantitativos que trae a la práctica organizacional tener una plantilla con altos niveles de inteligencia emocional. Respecto al objetivo específico No. 2, una vez puesta en marcha la intervención, se hará la primera medición de las dos variables IE y SO, previamente a la aplicación del método RULER, con los instrumentos mencionados en la metodología. Respecto al objetivo específico No. 3, una vez establecidos el programa de socialización en la oficina A, se implementará en la etapa de encuentro de la Socialización realizada para los nuevos miembros, la integración del método RULER de entrenamiento en IE. Respecto al objetivo específico No. 4, en la oficina B se implementará el mismo programa de socialización que en la oficina A, con la diferencia de que este no llevará integrado el entrenamiento en IE. Respecto al objetivo específico No. 5, una vez terminado el programa de intervención RULER, se medirá nuevamente a los participantes de las 3 oficinas en las dos variables estudiadas IE y SO, con las mismas herramientas que en la primera evaluación. Respecto al objetivo específico No. 6, se realizará el análisis de datos pertinente para identificar las variaciones correspondientes, entre el tiempo 1 y el tiempo 2 de evaluación, en cada una de las dimensiones de la variable IE.",low
46007103.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"Análisis traductológico, Tabla, referentes culturales, juegos de palabras, técnica de traducción, Resultados del análisis","El análisis de los referentes culturales y de los juegos de palabras se va a realizar en forma de dos tablas; Para el análisis traductológico de los referentes culturales he utilizado la clasificación de Marco 2004, 2007; Resultados del análisis de los referentes culturales; Resultados del análisis de los juegos de palabras","Debido a la abundancia de referentes culturales de este texto, se han seguido diferentes técnicas de traducción. Por un lado, en este relato nos encontramos con muchos elementos culturales que hacen referencia a personas del entorno de Perelman, lo que supone una broma interna para el autor, por lo que he decidido traducirlos como préstamos puros, sin añadir explicaciones que pudieran romper el ritmo del texto y de los diálogos. Además, también aparecen numerosos referentes que tienen una equivalencia acuñada en español (socialistas, nihilistas, etc.), por lo que en estos casos la opción más apropiada ha sido utilizar estas equivalencias. (...) Sin embargo, siempre que he considerado que un referente propio de la cultura de partida sería incomprensible para el lector meta, he utilizado técnicas de domesticación como la neutralización. Un claro ejemplo es el caso de Pullman. (...) En la tabla anterior podemos ver que la estrategia que se ha seguido en ambos casos [juegos de palabras] ha sido la de mantener los juegos de palabras. (...) Ávida Cuenta guarda una similitud muy cercana con el sentido de Avid Lissner y con la intención del autor de que se sepa que la protagonista es una espía. Por otro lado, el segundo juego de palabras ha sido más complicado de traducir, pues en inglés brothel y brother son parónimos, pero no podía hacer una traducción literal y poner burdel, ya que se habría perdido el efecto que buscaba Perelman. Así, la palabra enano sí que es parónima de hermano, por lo que me ha parecido adecuada para que cumpla la función de sorpresa que busca el autor.",high
46009080.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"marcas de veredicción, pixelado, bajos formatos, ruido visual, glitch, imágenes pobres","En el marco de dichas teorías se ha generado una tensión a partir de las marcas de veredicción pixelado, bajos formatos, ruido visual, glitch y la desafección de la ciudadanía con las imágenes distribuidas por los medios de comunicación oficiales; más de la mitad de los bulos han tenido forma de imágenes: memes compartidos, supuestas fotos de responsables políticos realizando declaraciones, fotomontajes descontextualizados","Los límites de las relaciones entre verdad y texto audiovisual fueron enunciados por primera vez al hilo de los debates fenomenológicos sobre el realismo, y posteriormente matizados entre otras por las escuelas semiótica, los estudios culturales y la actual eclosión de las teorías postdigitales. En el marco de dichas teorías se ha generado una tensión a partir de las marcas de veredicción pixelado, bajos formatos, ruido visual, glitch y la desafección de la ciudadanía con las imágenes distribuidas por los medios de comunicación oficiales.",high
46182078.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"resultados, color, granulometría, pH, carbono total, fósforo, diferencias significativas, franco arenoso",Los resultados mostraron que la edad del cultivo y los diferentes usos afectan a algunas de las características del suelo; todos los suelos son franco arenosos; Se encontraron diferencias significativas entre parcelas,"Color Como ya se señaló anteriormente, en el color se analizan 3 parámetros: el matiz, el valor y el croma. El matiz manifiesta el color espectral dominante, es decir, la longitud de onda más reflejada, y generalmente se debe a la presencia de óxidos de hierro. Es representado por las letras iniciales de cada color en inglés Y-yellow; R-red. El valor, por otra parte, es la claridad u oscuridad del color y su rango se mueve desde 1 oscuro a 10 claro. Por último, el croma hace referencia a la pureza del color con un rango de 1 pálido a 8 brillante Porta et al., 1999. Tabla 1. Resultados del color a la profundidad de 0 a 20 cm. Color Profundidad 0-20 cm Edad Suelo Seco Suelo húmedo Matiz Valor Croma Matiz Valor Croma 1 año 10YR 6 4 7,5YR 4 3 4 años 10YR 6 3 7,5YR 3 3 25 años 10YR 4 3 7,5YR 2,5 2 Abandonada 10YR 5 4 7,5YR 2,5 3 Monte 10YR 4 3 10YR 2 2 Tabla 2. Resultados del color a la profundidad de 20 a 40 cm. Color Profundidad 20-40 cm Edad Suelo Seco Suelo húmedo Matiz Valor Croma Matiz Valor Croma 1 año 10YR 6 4 7,5YR 4 3 4 años 10YR 6 4 7,5YR 3 4 25 años 10YR 4 3 7,5YR 3 2 Abandonada 10YR 5 4 7,5YR 3 3 Monte 10YR 4 3 10YR 2 2 Analizando los resultados Tabla 1 y 2 se observa que el matiz es 10YR o 7,5YR. El valor en suelos secos oscila entre 6 y 4 para ambas profundidades y en suelos húmedos oscila de 4 a 2,5 en profundidades de 0-20 cm y de 4 a 2 en profundidades de 13 20-40 cm. El croma permanece igual en el suelo seco de 4 a 3 y en suelo húmedo va de 3 a 2 en profundidades de 0-20 cm y de 4 a 2 en profundidades de 20-40 cm. Con todo esto sabemos que el color del suelo es un marrón-anaranjado resultante de la mezcla de amarillo Y y el rojo R y que la oscuridad y el brillo son medios en suelos secos, aunque los suelos húmedos son más oscuros y con menos brillo. De manera general el color del suelo no ha cambiado con la profundidad y aquellos que sí lo han hecho, presentan cambios poco notables. Sin embargo y sobre todo en los análisis de suelos secos, se aprecia que el valor que presentan las terrazas de 1 y 4 años es mayor que la terraza de 25 años, la abandonada y el monte. Teniendo en cuenta que el contenido en materia orgánica oscurece el suelo Porta et al., 1999 y los resultados de Carbono total obtenidos Figura 16, es probable que este sea el motivo de su oscurecimiento.",high
46405399.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"Identificación de plagas, Plagas forestales, Ciclo de vida, Especie polífaga","Para el muestreo de las plagas, se ejecutó la técnica de colecta directa sobre plantas, con ayuda de una red de golpeo.; Agelastica alni es una especie polífaga, es decir, se alimenta de varios huéspedes.; Los individuos adultos de Agelastica alni miden aproximadamente 1,5 cm de longitud.","Identificación de Plagas y propuestas para su respectivo control Para el muestreo de las plagas, se ejecutó la técnica de colecta directa sobre plantas, con ayuda de una red de golpeo. Cada plaga colectada fue depositada en un frasco colector de vidrio y se añadió alcohol etílico al 70  para conservarlas. Cada muestra de especie de plaga fue codificada para su respectiva identificación, se detalla a continuación: 5.1.1. Plaga PL001 Tabla 8. Taxonomía PL001 Nombre científico: Agelastica alni L Linnaeus, 1758 Nombre común: Galeruca del aliso Reino: Mateazoa Subreino: Eumetazoa Rama: Bilateria Grado: Coelomata Serie: Protostomia Phylum: Arthropoda Subphylum: Mandibuulata Clase: Insecta Subclase: Holometabola Orden: Coleoptera Suborden: Polyphaga Infraorden: Cucujiformia Superfamilia: Chrysomeloidea Familia: Chrysomelidae Subfamilia: Galerucinae Género: Agelastica Fuente: Amat, Gasca,  Amat, 2005. Elaborado por: García S., Moreta D., 2018. 38 Fotografías Ilustración 1. Agelastica alni, estadío adulto PL001. 5.1.1.1. Descripción de la especie Son escarabajos de tamaño pequeño  mediano, de color azul metálico, los élitros que poseen son punteados. Los machos presentan menor tamaño que las hembras Goldarazena, 1758. 5.1.1.2. Ciclo de vida Ilustración 2. Ciclo de vida del Orden Coleóptera. A. Huevos. B. Larvas de primer estadío. C. Larvas de segundo estadío. D. Larvas de tercer de estadío. E. Pupa. F. Adulto. Fuente:Amat et al., 2005. 39 5.1.1.3. Biología Goldarazena, 1758, indica que Agelastica alni es una especie polífaga, es decir, se alimenta de varios huéspedes. Los adultos depositan los huevos en las hojas de la especie forestal. Los estadíos de esta plaga se describen a continuación: Los huevos: Poseen un color amarillo y son depositados en el envés de la hoja, para asegurar su protección. Las larvas: Son de coloración oscura, las cuales se alimentan de la capa superficial de las hojas. Las larvas de tercer estadío: Se trasladan al suelo, se entierran y de esta manera pupan, obteniendo una crisálida ninfa de color amarillo. Los individuos adultos: De Agelastica alni miden aproximadamente 1,5 cm de longitud.",high
46458492.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"Transporte de mercancías, Sostenibilidad, Regulación jurídica","La actividad de transporte se encuentra regulada por un conjunto complejo de normas que responden a su doble naturaleza: como servicio público y como actividad privada; El elemento esencial del contrato es la obligación de resultado asumida por el porteador, que responde de la correcta ejecución del transporte.; El transporte de mercancías por carretera concentra importantes externalidades negativas, lo que ha llevado a la Unión Europea a plantear políticas orientadas a la sostenibilidad.","La actividad de transporte se encuentra regulada por un conjunto complejo de normas que responden a su doble naturaleza: como servicio público sujeto a intervención administrativa y como actividad privada articulada a través de instrumentos jurídicos como el contrato de transporte. En el ámbito nacional, el transporte terrestre de mercancías se regula fundamentalmente por la Ley de Ordenación de los Transportes Terrestres y por la Ley del Contrato de Transporte Terrestre de Mercancías, mientras que el transporte internacional se rige por convenios como el Convenio CMR.
El contrato de transporte terrestre de mercancías se configura como un contrato mercantil por el que el porteador se obliga, a cambio de un precio, a trasladar mercancías de un lugar a otro y ponerlas a disposición del destinatario designado. Su carácter mercantil deriva bien de su función auxiliar en una operación comercial, bien de su consideración como actividad empresarial autónoma. El elemento esencial del contrato es la obligación de resultado asumida por el porteador, que responde de la correcta ejecución del transporte desde la recepción de la mercancía hasta su entrega.
En el marco económico de la Unión Europea, el transporte de mercancías constituye un sector estratégico para el funcionamiento del mercado interior y para la realización efectiva de las libertades de circulación. Las políticas comunitarias han promovido progresivamente la liberalización del transporte internacional, la armonización normativa y la creación de redes transeuropeas de transporte que faciliten la interconexión de los Estados miembros.
Los datos económicos muestran un crecimiento sostenido del transporte de mercancías por carretera durante las últimas décadas, en paralelo al crecimiento del PIB, aunque con descensos significativos durante los años de la crisis económica. Este medio de transporte destaca por su flexibilidad y su peso dominante en el reparto modal, concentrando un elevado número de empresas, trabajadores y volumen de negocio. Sin embargo, también concentra importantes externalidades negativas, especialmente en términos de consumo energético, dependencia del petróleo y emisiones de gases de efecto invernadero, lo que ha llevado a la Unión Europea a plantear políticas orientadas a la sostenibilidad y a la mejora de la eficiencia del sistema de transporte.",high
46475372.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"Realismo literario, Imaginación, Vida y muerte, Experiencia narrativa","Delibes me hace dejar el lugar y tiempo de la lectura y vivir con Lorenzo sus días ajetreados en el instituto, sus amores y la enfermedad de su madre.; Don Florián necesita tejer con sus palabras una realidad imaginaria que resulte preferible al dolor de la herida y la inminencia de la muerte.; Sin la imaginación de don Florián la muerte de Pepe hubiera carecido de toda esperanza.","Delibes sin duda, al menos en mi caso, pues no puedo hablar por todos los lectores, me hace dejar el lugar y tiempo de la lectura y vivir con Lorenzo sus días ajetreados en el instituto, sus amores con Anita o la enfermedad de su madre, asuntos todos que no ocuparían muchos minutos en una charla de café. Qué red es la que tiende Delibes, en qué consiste su transparente magia?
Concientes pues de que nos acercamos a la GB, entremos a la habitación en que está muriendo Pepe, el cazador cazado, ante don Florián, el cura también cazador que ve que se le va escapando su presa sin confesión al otro mundo. El agonizante le da la espalda. Don Florián está en la desairada situación de quien no tiene la atención de su auditorio y, como todo buen narrador, necesita tejer con sus palabras una realidad imaginaria que resulte preferible al dolor de la herida y la inminencia de la muerte.
Y es entonces cuando don Florián dijo que él no tenía la culpa de que nadie le hubiera hablado nunca del cielo de los cazadores, que estaba lleno de cotos más grandes y mejores que el de Muro, porque no hay pinos ni chaparros que estorben el tiro. Don Florián no alude a libros, de los cuales Pepe hubiera desconfiado, sino de quienes hablan y saben de este sorprendente cielo no con cotos abstractos que no serían convincentes, sino medidos en relación al conocido, al de Muro, y con la observación precisa, que sólo un cazador haría, de lo que no hay: ni pinos ni chaparros para estorbar el tiro.
Cómo no creer en este lugar tan conocido, tan trazado a la medida del que escucha, tan tejido de audacia y vida cotidiana? Porque don Florián se va entusiasmando y ofrece una de las visiones más tentadoras que jamás he leído del cielo. Vale la pena citarla:
“La cosa más o menos ocurre así. Tú, cada mañana, al despertar, acudes junto al Señor y vas y le dices… Señor, si no os enoja, yo quisiera que me ojearan esta mañana unas perdices…”
El texto muestra el poder de la imaginación y la capacidad del ser humano para vivir vidas alternativas. Hay en todo ello algo inquietante, un cuestionamiento del valor del presente comparado con otro alternativo y compuesto de palabras e imágenes; también, por supuesto, algo consolador, pues sin la imaginación de don Florián la muerte de Pepe hubiera carecido de toda esperanza.",high
