source_file,source_path,category,keywords,key_phrases,snippet,confidence
155458281.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"es una metodología de enseñanza, objetivo, problema real, propuesta, problema a resolver",Problem Based Learning Plus PBL es una metodología docente para alcanzar las competencias prácticas en ingeniería; El objetivo del presente trabajo fue someter a evaluación los resultados obtenidos con la aplicación del PBL durante cuatro cursos en asignaturas de ingeniería,"El PBL es una metodología de enseñanza-aprendizaje destinada a sumergir a los estudiantes en el mundo empresarial. Una información detallada sobre la metodología y los detalles para su aplicación pueden encontrarse en Urbano et al. 2020. PBL se basa en el clásico Aprendizaje Basado en Problemas, pero con un cambio sustancial consistente en la interacción directa entre el estudiante y 6956 la empresa de forma que los estudiantes resuelvan un problema real de ésta. Además, en lugar de seleccionar una empresa de una lista propuesta por el profesor, se anima a los estudiantes a buscar por sí mismos la empresa, en función de sus propios intereses; pero, además, los estudiantes también son libres de elegir el problema a resolver, entre varios planteados por la empresa Urbano et al. 2022. El PBL incluye otras 4 estrategias de enseñanza-aprendizaje, a saber: i Clase invertida porque la actividad comienza al comienzo del curso, para tener suficiente tiempo para la actividad y, por lo tanto, la teoría se centrará en proporcionar a los estudiantes las habilidades necesarias para resolver el problema; ii aprendizaje colaborativo, porque el PBL incluye al menos dos tutorías en grupo, con el resto de compañeros, a los que se pide colaboración activa para valorar las soluciones aportadas; iii aprendizaje-servicio en los casos en que los estudiantes resuelvan un problema de una microempresa que no pueda acceder a una consultoría; esta situación es muy común en las empresas agrícolas; iv el uso de rúbricas para la evaluación, porque una actividad tan innovadora necesita una guía para la evaluación Urbano et al., 2022. Durante los últimos cuatro años, PBL se ha utilizado en 10 asignaturas de ingeniería de tres áreas de conocimiento diferentes, a saber, Biotecnología, Agronomía y Economía. Urbano et al. 2021 analizaron las fortalezas y debilidades relacionadas con el uso de PBL en tres asignaturas modelo, una de cada una de las tres áreas de conocimiento mencionadas, y se realizó un análisis DAFO para cada área. Según dicho trabajo, el PBL hace más atractivo el proceso de enseñanza-aprendizaje, y fue útil para las distintas áreas de conocimiento que componen la formación de un ingeniero. Sin embargo, encontraron algunos problemas en la aplicación del PBL, que afectan por igual a todas las áreas del conocimiento, siendo el principal de ellos que la información pública disponible en las bases de datos científicas es demasiado teórica, y los estudiantes experimentan dificultades a la hora de discernir entre la información que es útil para la industria de las puras reflexiones teóricas, bastantes de las cuales no tienen otro objetivo que publicar para engrosar los currículos de los académicos, sin aportar ningún avance del conocimiento ni a nivel fundamental ni aplicado. Al haber tanta información repetitiva, aumenta en exceso el número de horas que deben dedicar los estudiantes a la actividad. También existen otras peculiaridades, tanto positivas como negativas, que son específicas de cada área, como por ejemplo la reticencia a compartir los problemas empresariales en el sector biotecnológico; por el contrario, el sector agrario se mostró más colaborativo, pues tiene menos reticencias a la hora de compartir los problemas con los estudiantes universitarios. 7056 la empresa de forma que los estudiantes resuelvan un problema real de ésta. Además, en lugar de seleccionar una empresa de una lista propuesta por el profesor, se anima a los estudiantes a buscar por sí mismos la empresa, en función de sus propios intereses; pero, además, los estudiantes también son libres de elegir el problema a resolver, entre varios planteados por la empresa Urbano et al. 2022.",high
155655657.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"objetivo del estudio, problema de investigación",El crecimiento y desarrollo saludable de los adolescentes constituye una etapa crucial; el aumento preocupante en el consumo de drogas entre esta población ha suscitado inquietudes significativas; El objetivo del estudio fue evaluar el impacto del consumo de drogas en la salud mental de los adolescentes; Este estudio tiene como objetivo investigar sistemáticamente el impacto del consumo de drogas en la salud mental de los adolescentes,"El crecimiento y desarrollo saludable de los adolescentes constituye una etapa crucial en la formación de individuos capaces de contribuir positivamente a la sociedad. La frecuencia del consumo de drogas puede variar según el género y las razones del consumo de drogas pueden variar según el género. El objetivo del estudio fue evaluar el impacto del consumo de drogas en la salud mental de los adolescentes. La metodología fue tipo documental, descriptivo que se basa principalmente en una revisión sistemática de información. Se accede a través de base de datos de búsqueda académicos como PubMed, Scielo, Google Scholar, NCBI. Se volvieron a seleccionar estudios publicados entre 2018 y 2024 que abordan temas de consumo de drogas en adolescente, factores de riesgo, tratamiento y prevalencia. Los resultados demostraron que un porcentaje del 80, se debe a problemas familiares, antecedentes de mala conducta y depresión. Los Factores de riesgo asociados al consumo de drogas, se puede observar que los factores asociados son síntomas de ansiedad, depresión, género y la edad. La Efectividad de las intervenciones preventivas y terapéuticas son la Terapia cognitivo-conductual; Terapia motivacional; Apoyo social y Tratamiento farmacológico son los más efectivos para adolescentes con algún tipo de adicción. Concluyendo que los datos muestran un vínculo claro entre el consumo de drogas y diversos problemas psicológicos, dañando el desarrollo mental y emocional de los jóvenes y su capacidad para funcionar en la sociedad.

El crecimiento y desarrollo saludable de los adolescentes constituye una etapa crucial en la formación de individuos capaces de contribuir positivamente a la sociedad. Sin embargo, en los últimos años, el aumento preocupante en el consumo de drogas entre esta población ha suscitado inquietudes significativas. Este fenómeno no solo afecta el bienestar físico y emocional de los adolescentes, sino que también tiene consecuencias profundas en su salud mental a largo plazo 1,2. Según el informe de la OMS de 2018 sobre la carga de los trastornos mentales en la región de las Américas, en Ecuador los trastornos comunes como la ansiedad, la depresión, las autolesiones y los trastornos somatomorfos representan el 42 de la carga total; los dolores de cabeza representaron el 19. . Los trastornos por uso de sustancias representan el 17 y los trastornos mentales graves como la esquizofrenia y el trastorno bipolar representan aproximadamente el 8 3. En España, En una encuesta realizada este año En 2018-2019 recibieron las siguientes muestras: 38.010 alumnos de 917 centros educativos públicos y privados destinados a comprender las tendencias de consumo adicciones a las drogas y otras adicciones, patrones de consumo y factores relacionados; Opiniones y actitudes hacia las drogas. Aumentar el número de estudiantes y liderar el desarrollo y la evaluación de intervenciones. El objetivo es reducir el consumo. Asuntos relacionados. Según los datos En esta encuesta, fue del 18,3. El estudiante nunca lo ha usado. No consumo drogas, ni legales ni ilegales. Las sustancias que se ingieren con mayor frecuencia son: Alcohol, tabaco, cannabis, sedantes-hipnóticos. 77,9 consumió bebidas Conviértete en alcohólico en algún momento de tu vida El 41,3 ha fumado cigarrillos.",high
166265.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"en los últimos años, este trabajo se centra",La ingente expansión de redes sociales en los últimos años,"La ingente expansión de redes sociales en los últimos años ha constituido 
uno de los fenómenos más significativos en el cambio de modelo de comunicación que se ha producido en internet. La presencia de estas plataformas 
de interacción juega un papel fundamental en lo que autores como Yus denominan un marco creciente de hibridación o amalgama de redes sociales 
físico-virtuales 2010: 141, en el que los usuarios manejan sus relaciones interpersonales. 

El caso de la red social Facebook de donde se ha extraído el corpus de este trabajo supone una plataforma de interacción en internet en la que 
prima claramente una función social por encima de una función informativa. A diferencia de otros medios, como los blogs, o los foros de opinión, el 
objetivo primordial de los participantes en esta red es la mera comunicación con la finalidad de establecer o mantener relaciones sociales. 

En este sentido, y en relación al uso de estas redes, apunta Miller 2008: 
393-395, ápud Yus, 2010: 151 que se ha producido: 

... un cambio de énfasis desde la tecnología del blog, que propugnaba la creación de contenidos más allá de la interacción, a los perfiles de las redes sociales 
que enfatizan la interacción en red sobre el texto interesante ... la sociabilidad sin el intercambio de información real ... hacia lo que se está denominando tecnologías fáticas, tecnologías que construyen relaciones y sostienen la interacción social mediante el contacto y la intimidad continuos pero no informativos. ",high
175819.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"propósito principal, presente trabajo trata de, objetivo",El sector primario es un sector estratégico para la economía de cualquier país; El presente trabajo trata de analizar la evolución del sector lácteo en España desde la inclusión de ésta en la Comunidad Económica Europea en 1986.,"El sector primario es un sector estratégico para la economía de cualquier país, sobre todo porque supone ser la base del resto de la economía; proporcionando materias primas a la industria y al sector servicios; además, tiene vital importancia ya que es la fuente de alimento de la población. 
Este sector, en especial en los países desarrollados, se ha visto fuertemente reducido en favor de la evolución de otros sectores, como el sector servicios; acarreando con ello consecuencias para la demografía de los países, con el éxodo de la población hacia las urbes y con el abandono rural; y sobre todo para la economía, pasando muchos de estos territorios a ser dependientes de las importaciones de alimentos de otras naciones cuyo sector primario tiene más relevancia. 
 Dentro del sector primario se encuentra, con especial transcendencia, el del vacuno lácteo, ya que la leche es uno de los productos claves de la alimentación de la sociedad actual. El presente trabajo trata de analizar la evolución del sector lácteo en España desde la inclusión de ésta en la Comunidad Económica Europea en 1986.",high
176408.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"objetivo principal, determinar el impacto",El presente trabajo tiene por objeto principal determinar el impacto,"La crisis económico-financiera en la que está inmersa nuestro país tiene, entre otras, dos 
características muy relevantes, como son, la larga dur ción del periodo de depresión que 
se remonta a comienzos de 2007 hasta nuestros días y la globalidad de su impacto, que 
no solo ha determinado negativamente todos los sectores de la economía española, sino 
que lo ha hecho, igualmente, a nivel europeo y mundial. 
El desarrollo de la economía se realiza fundamentalmente a través del intercambio de 
bienes y servicios, los cuales requieren ineludiblemente del apoyo logístico de los 
medios de transporte que directa o indirectamente ma rializan este intercambio. 
Por este motivo, parece oportuno observar el impacto que ha tenido esta crisis 
económica en las cuentas de resultados de las empresas d l sector del transporte por 
carretera, cuál ha sido su evolución, y si existen indicios de recuperación en las mismas. 
Para la realización de este análisis hemos seleccionado a una empresa de León, 
Transportes Logileón, como empresa de referencia en el transporte frigorífico de 
mercancías a nivel local, y se efectúa una comparación con otras cinco empresas, una 
también de ámbito local como es Transportes Alcana León S.L.; otras son empresas 
líderes con implantación autonómica y nacional como Enaboy Castilla S.L., Carreras 
Grupo Logístico S.A. y Transportes Azkar S.A. y una última perteneciente a las que 
se conocen como plataformas logísticas 1 que opera a nivel nacional con 
características específicas como es Logifrío Gestión Frigorífica S.L. 

1 Una plataforma logística es un Centro Integrado de Mercancías de un único modo, en este caso 
la carretera, que da servicio al entorno de un área geográfica industrial y de consumo. Desde ella 
se ejercen, por distintos operadores, todas las actividades relativas al transporte, a la logística y a 
la distribución de mercancías, tanto para el transito nacional como para el internacional. 

El presente trabajo tiene por objeto principal determinar el impacto que sobre los estados financieros de una empresa leonesa, vinculada al sector del transporte por carretera, ha producido la actual crisis económica y la reestructuración que se ha visto obligada a llevar acabo como consecuencia de ella y por otro lado, observar la eficacia que han tenido sobre la misma las medidas adoptadas por la empresa a finales de 2012 para revertir la tendencia negativa en la que estaba inmersa y que le abocaba a la desaparición.",high
189391.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"veremos las razones, repasaremos, problema",Veremos las razones por las que tratamientos con maltratadas fracasan; Repasaremos con,"Repasaremos con Freud el devenir mujer: el desamparo radical del ser humano la Hilflosighkeit freudiana tiene connotaciones de cataclismo para las mujeres, y con él se confrontan frecuentemente. El punto en común de maltratadores y profesionales de salud mental: el horror a la diferencia, que dará como consecuencia graves interferencias en su escucha. La dificultad para separarse del maltratador, perdiendo a veces la vida, apunta, paradójicamente, al temor de ver amenazada su existencia como sujeto. El sufrimiento: intento de elaboración de la falta en ser mediante la falta en tener. No es fácil explicar ni explicarse, algo que sin embargo todo el mundo comenta cuando se habla de maltrato a las mujeres. Se trata de la manida pregunta: Por qué no sale de ahí? Por qué no se separa?. . Las respuestas que suelen darse se agrupan bajo uno de estos rubros: - La mujer en cuestión no dispone de medios económicos para sostenerse ella y, eventualmente, a sus hijos en el caso de la separación. - Se encuentra tan baja de moral y con tan poca seguridad en sí misma efectos del maltrato que está deprimida y ni fuerzas tiene para tomar una determinación. - Ama, a pesar de todo, a su maltratador y no puede pensar en vivir separada de él.",high
207592.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"la principal razón, hacia el futuro","Los glaciares de todo el mundo están reduciendo su superficie y masa glaciar salvo unos casos; donde el avance glaciar se explica por las variaciones climáticas, tales como; La principal razón del retroceso actual es el cambio climático que se traduce en modificaciones de las condiciones atmosféricas-terrestres a nivel de la temperatura del aire; Hacia el futuro, las perspectivas son poco favorables debido a que ","Los glaciares de todo el mundo están reduciendo su superficie y masa glaciar salvo unos casos, como por ejemplo, al suroeste de la Cordillera Darwin en Tierra de Fuego o el Karakoram en el Himalaya, donde el avance glaciar se explica por las variaciones climáticas, tales como, el incremento de las precipitaciones Kaltenborn et al. 2010. La principal razón del retroceso actual es el cambio climático que se traduce en modificaciones de las condiciones atmosféricas-terrestres a nivel de la temperatura del aire, precipitaciones, humedad, nubosidad, entre otros, generando cambios en el balance de energía y masa glaciar UNEP y WGMS 2008. Hacia el futuro, las perspectivas son poco favorables debido a que los escenarios realistas o plausibles de evolución del clima en cuanto a la temperatura, establecen un incremento de entre 2 a 6C hacia finales del siglo XXI lo que indica que la tasa de recesión se acelerará en las próximas décadas Haeberli et al. 2013, Kaltenborn et al. 2010. Los nuevos escenarios RCP presentados en el 5 Informe de Evaluación del IPCC 2013 señalan un probable incremento global promedio de la temperatura desde 2.6C RCP 4.5 hasta 4.8C RCP8.5 hasta el año 2100. Este aumento será aún más pronunciado en las zonas tropicales de alta montaña debido al mayor contenido de energía disponible en una atmósfera con mayor humedad Buytaert y De Bivre 2012. Bradley et al. 2006 simulan un aumento de la temperatura superficial alrededor de 5.5C hasta 2100 para los Andes Tropicales. Los glaciares son excelentes indicadores de las variaciones climáticas y el cambio climático por la reacción altamente visible y sensible en su balance de masa.",high
2133384.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"introduccion, historia natural, puede ser considerada, problema, lo primero conduce, lo segundo supone",La historia natural de los mamíferos de un país puede ser considerada; Lo primero conduce a enriquecer las naciones con nuevos productos; lo segundo pone a la ciencia de la naturaleza en contacto de la historia de los pueblos y summistra al observador,"La historia natural de los mamíferos de un país puede ser considerada, bajo el aspecto de las especies que le son indígenas para determinar el lugar que ocupan en la ciencia y las utilidades que producen al hombre, ó bajo el punto de vista de las razas domesticas que está ha sometido a su imperio y asociado a sus trabajos. Lo primero conduce a enriquecer las naciones con nuevos productos para la industria y el comercio; lo segundo pone a la ciencia de la naturaleza en contacto de la historia de los pueblos y summistra al observador medios luminosos para resolver los problemas mas difíciles. Lii-u se proponga determinar el origen y la procedencia de las naciones sedentarias, ...",high
2783898.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"presente trabajo, un primer acercamiento, las siguientes páginas pretendemos","El presente trabajo constituye un primer acercamiento; a lo largo de las siguientes páginas pretendemos; Asimismo, la investigación se está beneficiando de los 
resultados del Convenio de colaboración entre","El presente trabajo constituye un primer acercamiento a una investigación mucho más amplia sobre las transferencias técnicas y de capital humano cualificado a la economía española entre los siglos XVI y XX, que se está realizando gracias a la concesión del proyecto Cambio tecnológico y transferencia de tecnología en España durante los siglos XIX y XX en el marco del Plan Nacional de Investigación Científica, Desarrollo e Innovación Tecnológica 2004-2007 Ministerio de Educación y Ciencia, Dirección General de Investigación, referencia SEJ2004-03542ECON y gracias al proyecto Patents in History: Studies in the Patterns and Institutions of Technological Change and Transfer XV-XIX 2002-2008, financiado por The British Academy. Asimismo, la investigación se está beneficiando de los 
resultados del Convenio de colaboración entre la Oficina Española de Patentes y Marcas y la Universidad Autónoma de Madrid para la catalogación y estudio de los fondos históricos de patentes y marcas 1999-2005. ",high
2938959.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"cuyo objetivo es, entender; llevado a cabo el experimento",cuyo objetivo es entender la variabilidad estacional de la corriente de Canarias y el sistema de subcorrientes que la componen; El objetivo de este proyecto es entender la variabilidad estacional de la corriente de Canarias,"Investigadores del IEO, con el apoyo técnico de SOCIB, han llevado a cabo el experimento LAGAPOCE, cuyo objetivo es entender la variabilidad estacional de la corriente de Canarias y el sistema de subcorrientes que la componen. Investigadores del Centro Oceanográfico de Canarias del IEO, con el apoyo técnico de la ICTS SOCIB, han llevado a cabo el experimento LAGAPOCE Lagrangian Approach to Understand Ocean Processes - Enfoque Lagrangiano para Entender los Procesos Oceánicos. El objetivo de este proyecto es entender la variabilidad estacional de la corriente de Canarias y el sistema de subcorrientes que la componen. Como parte de la estrategia experimental se desplegaron seis flotadores que viajan a la deriva, solamente impulsadas por las corrientes marinas.",high
5291368.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"objetivo, proponer, se propondrá","Es por esto que la Ruta Valdivia-San José tiene como objetivo proponer alternativas de productos turísticos; contribuyendo así a la diversificación de la propuesta turística de la región; Proponer nuevas alternativas de productos turísticos en la Ruta Valdivia- San José, para contribuir con la diversificación de la oferta del destino y el desarrollo del turismo local","Es común relacionar la Región Costa con turismo de Sol y Playa sin tomar en cuenta la riqueza cultural y ecológica que posee esta región. Los poblados asentados en la Provincia de Santa Elena cuentan con senderos ricos en vegetación y fauna, cuyo recorrido viene acompañado de la dosis perfecta de aventura, historia, paisajes armónicos y gente amable, contribuyendo así a la diversificación de la propuesta turística de la región. Es por esto que la Ruta Valdivia-San José tiene como objetivo proponer alternativas de productos turísticos en la Provincia de Santa Elena, lograr llegar a todas las clases de turistas. Además de la elaboración de la cartera de productos, el estudio del tipo de turista que visita la Provincia de Santa Elena, de la planta e infraestructura turística, se propondrá la participación de los pobladores y el diseño de la promoción de la Ruta Valdivia-San José. 

El turismo en el Ecuador, si bien es cierto, es un rubro económico joven en los cuadros de ingresos de capital, pero además, es un sector que exige atención, publicidad y políticas ambientales, direccionadas todas estas a la conservación de sus recursos, los cuales pueden desaparecer si no se los maneja sustentablemente. ",high
5540002.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"la presente reflexión, surge a partir de, con el fin de, estrategia basada en",La presente reflexión surge a partir de; con el fin de fortalecer la experiencia pedagógica vinculada a la enseñanza en Ciencias Políticas,"La presente reflexión surge a partir de la implementación de una estrategia didáctica basada en una gira de campo realizada a inicios del año lectivo 2018, con el fin de fortalecer la experiencia pedagógica vinculada a la enseñanza en Ciencias Políticas en la Universidad de Costa Rica. La estrategia se desarrolló en el marco del curso CP-6006 Dinámicas y Transnacionalismo, como parte de los requisitos del curso de Didáctica Universitaria, del Departamento de Docencia Universitario. La Escuela de Ciencias Políticas ECP ha experimentado dos procesos de reforma cu- rricular en los últimos veinte años, una en 2003 y otra en 2012, destacando como un pro-ceso pendiente en ambos momentos la reflexión sostenida, profunda y crítica sobre el papel de la metodología de giras de campo en los procesos pedagógicos y docentes de la unidad académica, y su eventual implementación formal y sistemática.",high
67797404.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"problema de investigación, objetivos, motivación","En el interior de China, había millones de pueblos pequeños que no tenían Internet; Investigar cómo facilitan el acceso a la información los nuevos medios de comunicación; Solo con Wifi o Megas, ya pueden conectar a Internet","Como un país aún en la vía de desarrollo y con una gran brecha entre zonas ricas y pobres, en el fin del siglo pasado, en la tierra adentro de China toda-vía habían millones de pueblos pequeños que no tenían cobertura, ni men-cionar conexión a Internet, solo contaban con teléfonos fijos en sus casas, algunos de ellos tenían televisiones y móviles, pero casi no son inteligentes, sólo los utilizaron para hacer y coger llamadas o enviar mensajes instantá-neos. Estos medios eran como sus pasos muy limitados hacia la moderni-zación. - 270 -Las noticias llegaron ahí tarde, y sus voces también encontraron muchas dificultades para ser oídas y atendidas. Vivían muy solos en sus montañas o zonas aisladas donde sus padres y abuelos nacieron y murieron, y el mundo afuera para ellos era como desconocido e inalcanzable. Aparte de tener básicos medios de transporte, necesitaban urgentemente acceso a úl-timas informaciones del mundo fuera de sus pueblos, un mundo que con-tenía todo lo que requería para desarrollarse y alcanzar la velocidad de la nueva China. No obstante, bajo diversas reformas de comunicación y el desarrollo rápido de la tecnología, la situación de los habitantes que viven en pueblos chinos mal comunicados ha cambiado mucho, y lo que nos ha asombrado mucho es que, los nuevos medios de comunicación han jugado un papel imprescin-dible en este proceso de la alfabetización mediática en la tierra adentro de China. En lo siguiente, voy a explicarles con más detalles. Se analiza sinté-ticamente por medio de la información, gráficos y datos de los aspectos más importantes.",high
67826906.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"objeto de este estudio, analizar, finalidad, objetivo",El objeto de este estudio es analizar la disposición a pagar del usuario del Parque de María Luisa; Este estudio tiene como finalidad realizar una valoración económica de la importancia que otorgan los visitantes; el mal estado en el que ha llegado a encontrarse el parque era tan evidente,"El objeto de este estudio es analizar la disposición a pagar del usuario del Parque de María Luisa, situado en la ciudad de Sevilla, para contribuir a su mantenimiento y conservación. El Parque de María Luisa tiene más de un siglo de antigüedad, convirtiéndose así en el primer parque urbano de la ciudad. Estos terrenos formaban parte de los jardines privados del Palacio de San Telmo hasta que, a finales del siglo XIX, la infanta María Luisa Fernanda de Borbón donase este terreno a la ciudad de Sevilla. El Ayuntamiento, en agradecimiento, bautizó este parque con el nombre de la infanta. El Parque de María Luisa está considerado unos de los más bonitos de España Europa Press, 19112014, aparte de ser uno de los pulmones verdes más grandes de Sevilla. Esto último es debido a que en sus, aproximadamente, 34 hectáreas de jardines se puede encontrar una gran diversidad de árboles y plantas, además de una extensa variedad de especies de aves y animales. A pesar de haber sido elegido como el tercer parque mejor conservado del país Diario de Sevilla, 12032019, el Parque de María Luisa lleva varios años en el centro del focos mediático debido a su insuficiente mantenimiento ABC de Sevilla, 07082019. Son varios los grupos de interés que han denunciado este hecho a lo largo del pasado año. En este sentido, la plataforma de Corredores del Parque de María Luisa, a través del portavoz del grupo político municipal de Ciudadanos, denuncia el mal estado de los viales y la disminución de la sombra El Correo, 16092018. Por otra parte, el partido político PP también ha denunciado el estado de dejadez en la que se encuentra el parque Diario de Sevilla, 23012018. El mal estado en el que ha llegado a encontrarse el parque era tan evidente que hasta el propio Alcalde de Sevilla lo calificó como importantes pulmones que estaban abandonados o sin materializar en las últimas elecciones municipales ABC de Sevilla, 25052019. Este estudio tiene como finalidad realizar una valoración económica de la importancia que otorgan los visitantes del Parque de María Luisa a su estado de conservación. Para ello se va a realizar una estimación de la Disposición a Pagar DAP de los usuarios del parque mediante el uso del método de valoración contingente MVC. En base a la información recogida por una encuesta realizada a 200 personas que han visitado el parque en el período que va desde el 21 de julio al 30 de octubre de 2019, se han realizado 4  P á g i n a diferentes estimaciones de la contribución media que cada individuo estaría dispuesto a aportar por la visita. Esta información es muy relevante para los agentes de decisión municipales encargados de la conservación y mantenimiento del parque, ya que permite obtener información de utilidad para el establecimiento de una posible tasa o donativo voluntario de visitauso del parque.",high
68195818.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,INTRO,"objetivo, enfoque, resultados, metodología",El objetivo de este trabajo es describir esta experiencia y sus resultados; verificar hasta qué punto el uso de un sistema multimedia combinado con el enfoque basado en tareas es apropiado para el aprendizaje de lenguas; Los avances de la era tecnológica actual han fomentado el uso de las nuevas tecnologías en todos los ámbitos académicos,"Los avances de la era tecnológica actual han fomentado el uso de las nuevas 
tecnologías en todos los ámbitos académicos y profesionales a las que no ha podido 
escapar la enseñanza de idiomas. En la última década herramientas tecnológicas como 
el ordenador, los programas multimedia, la televisión por satélite, Internet o el correo 
electrónico se han ido incorporando cada vez más a los cursos de idiomas como 
complemento a la enseñanza tradicional, aunque recientemente programas europeos 
como Lingua, Leonardo Da Vinci o programas sobre tecnología y servicios avanzados 
han hecho posible realizar proyectos para el aprendizaje de idiomas basados 
únicamente en alguna de estas herramientas, por ejemplo, proyectos cuyo soporte es 
el correo electrónico o Internet. Sin embargo, debido al gran coste que supone el uso de diversos recursos 
multimedia videoconferencia, audioconferencia, Internet, correo electrónico, equipos 
de vídeo y audio, diccionario electrónico, etc. proporcionados en una misma red de 
servicios integrados y disponibles en una estación de trabajo, son muy escasas las 
experiencias pedagógicas que puedan contar con un soporte tecnológico de estas 
características que haga posible que varios alumnos de diferentes nacionalidades y 
desde sus respectivos países trabajen conjuntamente en una misma tarea que les 
permita comunicarse en la lengua objeto de estudio inglés, francés o español  
directamente con alumnos nativos de esa lengua. Este nuevo enfoque de enseñanza 
requiere el diseño y desarrollo de material didáctico con la interacción y colaboración 
de lingüistas, programadores e ingenieros, así como una nueva forma de organizar la 
clase de idiomas en la que el profesor debe desempeñar nuevas funciones que se 
adapten a la fase concreta del proceso de aprendizaje. Esta experiencia pedagógica ha estado integrada dentro del proyecto técnico 
europeo, denominado Leverage, financiado por el programa sobre Tecnología y 
Servicios Avanzados de la Comunicación de la Dirección General XIII de la Comisión 
Europea en el que han participado un grupo multidisciplinar de académicos y 
profesionales del mundo de la empresa de 12 instituciones europeas. El proyecto Leverage consistió en el desarrollo de un entorno multimedia con una 
arquitectura que interconectó tres centros europeos a través de redes en banda ancha, 
permitiendo que grupos bilingües de alumnos de la Universidad de Cambridge 
CLUC, del Instituto Nacional de Telecomunicaciones de París INT y de La Escuela 
Técnica Superior de Ingenieros de Telecomunicación ETSIT de Madrid realizaran 
tareas diseñadas para el aprendizaje de inglés, francés y español a través de trabajo 
73 
cooperativo con el soporte técnico de nuevas tecnologías como la vídeo y 
audioconferencia, el correo electrónico, e Internet proporcionados en una misma red 
de servicios integrados. La duración del proyecto ha sido de tres años con tres fases que se corresponden 
con tres experiencias pilotos. La primera de ellas se realizó sólo con alumnos de la 
Universidad de Cambridge enero 1997; la segunda se llevó a cabo entre estudiantes 
de Cambridge y París enero 1998 y en la tercera participaron alumnos de Cambridge, 
París y Madrid octubre 1998. En este artículo se describe la experiencia y los resultados de la última fase, que 
tuvo lugar durante octubre y noviembre de 1998, en la que Madrid participó con sus 
alumnos a través de una asignatura de libre elección impartida en cuarto curso de 
carrera del nuevo plan de estudios 94-M. Los objetivos planteados fueron diversos: 
 Familiarizamos, como profesores, con el sistema de red de banda ancha.  Indagar hasta qué punto el sistema podría ser apropiado para el aprendizaje de 
lenguas.  Verificar de qué modo el sistema podría ayudar a mejorar la comunicación en inglés 
entre nuestros estudiantes. A continuación se describe el contexto académico en el que tuvo lugar la 
experiencia, la metodología aplicada, la evaluación sobre la efectividad del sistema 
tecnológico y el enfoque pedagógico y las conclusiones.",high
